source_row_number,course_name,department_name,college_name,topic_slug,topic_name,candidate_name,suggested_parent_slug,suggested_depth,relevance_score,matched_fields,match_types,relation_hint,is_existing_topic,needs_review,is_auto_link_candidate,evidence_count
66121,공학수학 II,전기공학부,전자정보대학,,,표현식,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66144,디지털신호처리,전기공학부,전자정보대학,,,표본추출,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66156,미래설계 I,전기공학부,전자정보대학,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66157,미래설계 II,전기공학부,전자정보대학,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66158,미래설계 III,전기공학부,전자정보대학,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66167,공학수학 II,전자공학부,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66167,공학수학 II,전자공학부,전자정보대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66175,자료구조 및 알고리즘,전자공학부,전자정보대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66175,자료구조 및 알고리즘,전자공학부,전자정보대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66175,자료구조 및 알고리즘,전자공학부,전자정보대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66175,자료구조 및 알고리즘,전자공학부,전자정보대학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66179,컴퓨터구조,전자공학부,전자정보대학,computer-architecture,컴퓨터구조,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,2
66179,컴퓨터구조,전자공학부,전자정보대학,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66180,컴퓨터구조,전자공학부,전자정보대학,computer-architecture,컴퓨터구조,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,2
66180,컴퓨터구조,전자공학부,전자정보대학,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66187,통신공학,전자공학부,전자정보대학,,,변수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66192,마이크로프로세서,전자공학부,전자정보대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66192,마이크로프로세서,전자공학부,전자정보대학,computer-architecture,컴퓨터구조,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66193,마이크로프로세서,전자공학부,전자정보대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66193,마이크로프로세서,전자공학부,전자정보대학,computer-architecture,컴퓨터구조,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66197,디지털신호처리,전자공학부,전자정보대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66205,정보통신공학,전자공학부,전자정보대학,,,프로토콜,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,2
66206,로봇공학,전자공학부,전자정보대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66222,반도체패키징테스팅,전자공학부,전자정보대학,testing,테스트,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
66223,반도체패키징테스팅,전자공학부,전자정보대학,testing,테스트,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
66224,프로그래밍프로젝트,전자공학부,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66232,반도체소자공정실험,전자공학부,전자정보대학,optimization,최적화,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66234,컴퓨터네트워크,전자공학부,전자정보대학,networks,네트워크,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,4
66234,컴퓨터네트워크,전자공학부,전자정보대학,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66234,컴퓨터네트워크,전자공학부,전자정보대학,,,프로토콜,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66239,선형대수,전자공학전공,전자정보대학,linear-algebra,선형대수,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66239,선형대수,전자공학전공,전자정보대학,,,고윳값과 고유벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66239,선형대수,전자공학전공,전자정보대학,,,벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66239,선형대수,전자공학전공,전자정보대학,,,선형변환,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66239,선형대수,전자공학전공,전자정보대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66241,고급컴퓨터프로그래밍,전자공학전공,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66241,고급컴퓨터프로그래밍,전자공학전공,전자정보대학,,,배열,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66241,고급컴퓨터프로그래밍,전자공학전공,전자정보대학,,,조건문,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66241,고급컴퓨터프로그래밍,전자공학전공,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66241,고급컴퓨터프로그래밍,전자공학전공,전자정보대학,oop,객체지향 프로그래밍,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66242,공학수학Ⅱ,전자공학전공,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66244,확률및통계,전자공학전공,전자정보대학,probability-statistics,확률과 통계,,,,0.9,course_name_clean,alias,,true,false,true,1
66244,확률및통계,전자공학전공,전자정보대학,,,기댓값과 분산,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66244,확률및통계,전자공학전공,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66244,확률및통계,전자공학전공,전자정보대학,,,확률분포,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66251,이산수학,컴퓨터공학과,전자정보대학,discrete-mathematics,이산수학,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
66251,이산수학,컴퓨터공학과,전자정보대학,,,그래프 자료구조,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66253,컴퓨터구조,컴퓨터공학과,전자정보대학,computer-architecture,컴퓨터구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66254,선형대수학,컴퓨터공학과,전자정보대학,linear-algebra,선형대수,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
66254,선형대수학,컴퓨터공학과,전자정보대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66256,운영체제,컴퓨터공학과,전자정보대학,operating-systems,운영체제,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
66257,프로그래밍언어론,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66258,데이터베이스시스템,컴퓨터공학과,전자정보대학,database,데이터베이스,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
66258,데이터베이스시스템,컴퓨터공학과,전자정보대학,sql,SQL,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66259,컴퓨터네트워크,컴퓨터공학과,전자정보대학,networks,네트워크,,,,0.95,course_name_clean,alias|topic_name,,true,false,true,2
66260,컴퓨터비전,컴퓨터공학과,전자정보대학,computer-vision,컴퓨터 비전,,,,0.9,course_name_clean,alias,,true,false,true,1
66261,데이터통신,컴퓨터공학과,전자정보대학,networks,네트워크,,,,0.5,main_textbook_clean,alias|topic_name,,true,false,false,2
66263,자료구조,컴퓨터공학과,전자정보대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66263,자료구조,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66263,자료구조,컴퓨터공학과,전자정보대학,c-language,C언어,,,,0.5,main_textbook_clean,alias|topic_name,,true,false,false,2
66264,이산수학,컴퓨터공학과,전자정보대학,discrete-mathematics,이산수학,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66265,컴퓨터구조,컴퓨터공학과,전자정보대학,computer-architecture,컴퓨터구조,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
66265,컴퓨터구조,컴퓨터공학과,전자정보대학,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66266,프로그래밍언어론,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66267,데이터통신,컴퓨터공학과,전자정보대학,networks,네트워크,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66268,운영체제,컴퓨터공학과,전자정보대학,operating-systems,운영체제,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66269,컴퓨터네트워크,컴퓨터공학과,전자정보대학,networks,네트워크,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,6
66269,컴퓨터네트워크,컴퓨터공학과,전자정보대학,,,프로토콜,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66270,데이터베이스,컴퓨터공학과,전자정보대학,database,데이터베이스,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66270,데이터베이스,컴퓨터공학과,전자정보대학,sql,SQL,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66271,인터넷프로그래밍,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66271,인터넷프로그래밍,컴퓨터공학과,전자정보대학,,,인터넷,networks,3,0.85,course_name_clean,depth3_candidate,,false,true,false,1
66274,알고리즘,컴퓨터공학과,전자정보대학,algorithms,알고리즘,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
66277,정보보호,컴퓨터공학과,전자정보대학,networks,네트워크,,,,0.5,main_textbook_clean,alias|topic_name,,true,false,false,2
66282,미래설계탐색,컴퓨터공학과,전자정보대학,,,탐색,algorithms,3,0.85,course_name_clean,depth3_candidate,,false,true,false,1
66285,오픈소스기초프로젝트,컴퓨터공학과,전자정보대학,docker,Docker,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66285,오픈소스기초프로젝트,컴퓨터공학과,전자정보대학,git,Git,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66285,오픈소스기초프로젝트,컴퓨터공학과,전자정보대학,linux,Linux,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,python,Python,,,,0.83,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,2
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,git,Git,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,github,GitHub,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,numpy,NumPy,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,pandas,Pandas,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,data-analysis,데이터 분석,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66289,오픈소스개발프로젝트,컴퓨터공학과,전자정보대학,machine-learning,머신러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66292,오픈소스전문프로젝트,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66294,인공지능,컴퓨터공학과,전자정보대학,artificial-intelligence,인공지능,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66294,인공지능,컴퓨터공학과,전자정보대학,machine-learning,머신러닝,,,,0.5,main_textbook_clean,alias,,true,false,false,1
66296,머신러닝,컴퓨터공학과,전자정보대학,machine-learning,머신러닝,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
66301,데이터마이닝,컴퓨터공학과,전자정보대학,data-analysis,데이터 분석,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66301,데이터마이닝,컴퓨터공학과,전자정보대학,python,Python,,,,0.45,main_textbook_clean,alias,,true,false,false,1
66302,컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66302,컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66302,컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66302,컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,data-structures,자료구조,,,,0.75,learning_objective_clean,alias,,true,false,false,1
66302,컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,c-language,C언어,,,,0.5,main_textbook_clean,alias|topic_name,,true,false,false,2
66303,고급컴퓨터프로그래밍,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66304,논리회로,컴퓨터공학과,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,,,배열,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,,,정렬,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,networks,네트워크,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66305,컴퓨터응용프로그래밍,컴퓨터공학과,전자정보대학,data-structures,자료구조,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66306,확률및통계,컴퓨터공학과,전자정보대학,probability-statistics,확률과 통계,,,,0.93,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
66308,알고리즘,컴퓨터공학과,전자정보대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66308,알고리즘,컴퓨터공학과,전자정보대학,data-structures,자료구조,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66308,알고리즘,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66309,객체지향프로그래밍,컴퓨터공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66309,객체지향프로그래밍,컴퓨터공학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.9,course_name_clean,alias,,true,false,true,1
66309,객체지향프로그래밍,컴퓨터공학과,전자정보대학,java,Java,,,,0.73,learning_objective_clean|main_textbook_clean,alias,,true,false,false,2
66312,인공지능,컴퓨터공학과,전자정보대학,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
66317,머신러닝,컴퓨터공학과,전자정보대학,machine-learning,머신러닝,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66317,머신러닝,컴퓨터공학과,전자정보대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66317,머신러닝,컴퓨터공학과,전자정보대학,data-analysis,데이터 분석,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66323,미래설계탐색,지능로봇공학과,전자정보대학,,,탐색,algorithms,3,0.85,course_name_clean,depth3_candidate,,false,true,false,1
66329,오픈소스기초프로젝트,지능로봇공학과,전자정보대학,c-language,C언어,,,,0.83,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,4
66329,오픈소스기초프로젝트,지능로봇공학과,전자정보대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66329,오픈소스기초프로젝트,지능로봇공학과,전자정보대학,github,GitHub,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66332,객체지향프로그래밍,지능로봇공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66332,객체지향프로그래밍,지능로봇공학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.98,course_name_clean|learning_objective_clean,alias,,true,false,true,2
66332,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,배열,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66332,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,조건문,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66332,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66333,객체지향프로그래밍,지능로봇공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66333,객체지향프로그래밍,지능로봇공학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.98,course_name_clean|learning_objective_clean,alias,,true,false,true,2
66333,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,배열,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66333,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,조건문,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66333,객체지향프로그래밍,지능로봇공학과,전자정보대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66335,오픈소스개발프로젝트,지능로봇공학과,전자정보대학,github,GitHub,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66336,윈도우프로그래밍,지능로봇공학과,전자정보대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66337,확률및통계,지능로봇공학과,전자정보대학,probability-statistics,확률과 통계,,,,0.9,course_name_clean,alias,,true,false,true,1
66339,신호및시스템,지능로봇공학과,전자정보대학,,,분류,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66340,선형대수학,지능로봇공학과,전자정보대학,linear-algebra,선형대수,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,3
66340,선형대수학,지능로봇공학과,전자정보대학,,,벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66340,선형대수학,지능로봇공학과,전자정보대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66343,자료구조,소프트웨어학과,전자정보대학,data-structures,자료구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66343,자료구조,소프트웨어학과,전자정보대학,,,시간복잡도,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66343,자료구조,소프트웨어학과,전자정보대학,,,정렬,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66345,객체지향 프로그래밍,소프트웨어학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.95,course_name_clean,alias|topic_name,,true,false,true,3
66345,객체지향 프로그래밍,소프트웨어학과,전자정보대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66347,선형대수학,소프트웨어학과,전자정보대학,linear-algebra,선형대수,,,,0.95,course_name_clean,alias|topic_name,,true,false,true,2
66347,선형대수학,소프트웨어학과,전자정보대학,,,대각화,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66347,선형대수학,소프트웨어학과,전자정보대학,,,특잇값 분해,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66347,선형대수학,소프트웨어학과,전자정보대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66349,컴퓨터구조,소프트웨어학과,전자정보대학,computer-architecture,컴퓨터구조,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
66350,컴퓨터구조,소프트웨어학과,전자정보대학,computer-architecture,컴퓨터구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66350,컴퓨터구조,소프트웨어학과,전자정보대학,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66354,시스템프로그래밍,소프트웨어학과,전자정보대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66356,확률및통계,소프트웨어학과,전자정보대학,probability-statistics,확률과 통계,,,,0.9,course_name_clean,alias,,true,false,true,1
66356,확률및통계,소프트웨어학과,전자정보대학,,,기댓값과 분산,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66356,확률및통계,소프트웨어학과,전자정보대학,,,변수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66356,확률및통계,소프트웨어학과,전자정보대학,,,표본추출,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66356,확률및통계,소프트웨어학과,전자정보대학,,,확률분포,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66357,확률및통계,소프트웨어학과,전자정보대학,probability-statistics,확률과 통계,,,,0.93,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
66357,확률및통계,소프트웨어학과,전자정보대학,,,기댓값과 분산,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66357,확률및통계,소프트웨어학과,전자정보대학,,,변수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66357,확률및통계,소프트웨어학과,전자정보대학,,,표본추출,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66357,확률및통계,소프트웨어학과,전자정보대학,,,확률분포,probability-statistics,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66358,운영체제,소프트웨어학과,전자정보대학,operating-systems,운영체제,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
66358,운영체제,소프트웨어학과,전자정보대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66358,운영체제,소프트웨어학과,전자정보대학,linux,Linux,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66359,운영체제,소프트웨어학과,전자정보대학,operating-systems,운영체제,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66360,객체지향 설계,소프트웨어학과,전자정보대학,object-oriented-design,객체지향 설계,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66360,객체지향 설계,소프트웨어학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.9,course_name_clean,alias,,true,false,true,1
66361,객체지향 설계,소프트웨어학과,전자정보대학,object-oriented-design,객체지향 설계,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66361,객체지향 설계,소프트웨어학과,전자정보대학,oop,객체지향 프로그래밍,,,,0.9,course_name_clean,alias,,true,false,true,1
66361,객체지향 설계,소프트웨어학과,전자정보대학,,,변수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66363,알고리즘,소프트웨어학과,전자정보대학,algorithms,알고리즘,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66363,알고리즘,소프트웨어학과,전자정보대학,,,그리디 알고리즘,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66363,알고리즘,소프트웨어학과,전자정보대학,,,동적 계획법,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66364,알고리즘,소프트웨어학과,전자정보대학,algorithms,알고리즘,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66364,알고리즘,소프트웨어학과,전자정보대학,,,동적 계획법,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66370,컴퓨터네트워크,소프트웨어학과,전자정보대학,networks,네트워크,,,,0.95,course_name_clean,alias|topic_name,,true,false,true,2
66370,컴퓨터네트워크,소프트웨어학과,전자정보대학,,,TCP/IP,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66370,컴퓨터네트워크,소프트웨어학과,전자정보대학,,,라우팅,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
66371,데이터베이스시스템,소프트웨어학과,전자정보대학,database,데이터베이스,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66371,데이터베이스시스템,소프트웨어학과,전자정보대학,python,Python,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66371,데이터베이스시스템,소프트웨어학과,전자정보대학,sql,SQL,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66372,데이터베이스시스템,소프트웨어학과,전자정보대학,database,데이터베이스,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66372,데이터베이스시스템,소프트웨어학과,전자정보대학,sql,SQL,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66377,인공지능,소프트웨어학과,전자정보대학,artificial-intelligence,인공지능,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
66377,인공지능,소프트웨어학과,전자정보대학,deep-learning,딥러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66377,인공지능,소프트웨어학과,전자정보대학,testing,테스트,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66378,인공지능,소프트웨어학과,전자정보대학,artificial-intelligence,인공지능,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66381,펌웨어프로그래밍,소프트웨어학과,전자정보대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
66385,오픈소스개발프로젝트,소프트웨어학과,전자정보대학,github,GitHub,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66385,오픈소스개발프로젝트,소프트웨어학과,전자정보대학,java,Java,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66386,오픈소스개발프로젝트,소프트웨어학과,전자정보대학,github,GitHub,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
66386,오픈소스개발프로젝트,소프트웨어학과,전자정보대학,java,Java,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
66387,오픈소스전문프로젝트,소프트웨어학과,전자정보대학,programming,프로그래밍,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
