source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,missing_removal_reason,quality_missing_ratio
54047,2022,제주대학교,공과대학,전자공학전공,디지털신호처리,3,2학기,3,2,2,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54075,2022,제주대학교,공과대학,전기에너지공학과,기초통계학,1,2학기,3,3,0,전공,,"송성주,전명식. (2021. 7.). 기초통계학. 자유아카데미",,노경섭. (2022. 1.). 제대로시작하는 기초통계학. 한빛아카데미성태제. (2019. 2.). 현대기초통계학 이해와 적용. 학지사,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54077,2022,제주대학교,공과대학,인공지능전공,인공지능개론,1,1학기,3,3,0,전공,,"한선관, 류미영, 김태령, 고병철, 서정원. (2021). 놀랍게 쉬운 인공지능의 이해와 실습. 성안당",,,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54078,2022,제주대학교,공과대학,인공지능전공,웹프로그래밍,1,2학기,3,3,0,전공,,나진호. (2022). HTML5+CSS3 실무테크닉. 성안당,,황기태. (2022). HTML5+CSS3+Javascript 웹 프로그래밍. 생능출판사,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54079,2022,제주대학교,공과대학,컴퓨터공학전공,디지탈논리회로,2,1학기,3,3,0,전공,,M. Morris Mano. (2018). Digital Design(6th Edition). Pearson,,Thomas L. Floyd. (2009). Digital Fundamentals(10th Edition). Prentice HallStephen Brown외 1인. (2001). Fundamentals of Digital Logic with VHDL Design. McGraw Hill,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54082,2022,제주대학교,공과대학,컴퓨터공학전공,프로그래밍언어론,3,2학기,3,3,0,전공,,원유헌. (2014). 프로그래밍 언어론. 정익사,,Mitchell. (2002). Concepts in Programming Languages. Cambridge,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54083,2022,제주대학교,공과대학,컴퓨터공학전공,기초웹개발론,3,2학기,3,3,0,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54084,2022,제주대학교,공과대학,컴퓨터공학전공,스마트모바일컴퓨팅,2,2학기,3,3,0,전공,,정우기. (2022). 6세대 이동통신. 복두,,"SIMONE ALESSANDRIA외. (2021). 유인물, Flutter Cookbook[강의자료로 제공 예정]. Packt PublishingAlberto Miola. (2020). Flutter Complete Reference[강의자료로 제공 예정]. Independently Published",,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54085,2022,제주대학교,공과대학,컴퓨터공학전공,임베디드컴퓨팅,3,2학기,3,3,0,전공,,,,장성용. (2018). 예제로 쉽게 배우는 아두이노. 생능출판사후쿠다 카즈히로. (2018). 라즈베리 파이. 3: 입문과 실전 활용 한 권으로 끝내자!. 위키북스,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54086,2022,제주대학교,공과대학,컴퓨터공학전공,고급웹개발론,4,1학기,3,3,0,전공,,데이비드 플래너건. (). 자바스크립트 완벽가이드. 인사이트,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54087,2022,제주대학교,공과대학,컴퓨터공학전공,머신러닝,4,1학기,3,3,0,전공,,,,사이토 고키. (). 맡바닥부터 시작하는 딥러닝(번역서). 한빛미디어,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54088,2022,제주대학교,공과대학,컴퓨터공학전공,디지털영상처리,2,2학기,3,3,0,전공,,"신종홍 , 장선봉 , 지인호. (2015). 디지털 영상처리 입문 : 오감을 자극하는 3차원 입체 학습. 한빛아카데미",,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54089,2022,제주대학교,공과대학,컴퓨터공학전공,프로젝트Lab,4,2학기,3,3,0,전공,,,,헨릭 크니버그(Henrik Kniberg). (20090506). 스크럼과XP. 인사이트,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54090,2022,제주대학교,공과대학,컴퓨터공학전공,JAVA프로그래밍,2,1학기,3,3,0,전공,,"황기태 , 김효수. (2018). 명품 JAVA Programming [ 개정4판 ]. 생능출판사",,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54091,2022,제주대학교,공과대학,컴퓨터공학전공,C 프로그래밍,2,2학기,3,3,0,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54095,2022,제주대학교,공과대학,컴퓨터공학전공,기초공학설계,1,1학기,3,3,0,전공,,"Glenn Brookshear, Dennis Brylow. (2019). 컴퓨터과학 총론(Computer Science: An Overview, 13th Edition). Pearson, 휴먼싸이언스",,김은경. (2020). 창의적 공학설계(3판). 한빛아카데미김대수. (2020). 창의공학설계. 생능출판,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54097,2022,제주대학교,공과대학,컴퓨터공학전공,웹프로그래밍,1,2학기,3,3,0,전공,,황개태. (2022). 명품 HTML5+CSS3+Javascript 웹 프로그래밍[개정판]. 생능출판사,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54099,2022,제주대학교,공과대학,컴퓨터공학전공,자료구조,2,1학기,3,3,0,전공필수,,천인국 공용해 하상호. (2019). c 언어로 쉽게 풀어쓴 자료구조. 생능출판,,윤성우. (2013). 윤성우의 열혈자료구조. 오렌지미디어,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54100,2022,제주대학교,공과대학,컴퓨터공학전공,객체지향프로그래밍,2,1학기,3,2,2,전공,,변영철. (). Visual C++.NET을 이용한 객체지향 프로그래밍. 한라사랑닷넷(학교 교내서점 구입가능),,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54101,2022,제주대학교,공과대학,컴퓨터공학전공,응용확률론,2,1학기,3,3,0,전공,,고승곤 외 2인. (2009). 새일반통계학. 교우사,,한혁수. (2020). R로 쉽게 통계 배우기. 생능출판사,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54102,2022,제주대학교,공과대학,컴퓨터공학전공,소프트웨어공학,3,1학기,3,3,0,전공필수,,김치수. (2019). 쉽게 배우는 소프트웨어 공학. 한빛아카데미,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54103,2022,제주대학교,공과대학,컴퓨터공학전공,알고리즘,2,2학기,3,3,0,전공필수,,문병로. (2022). <관계중심의 사고법> 쉽게 배우는 알고리즘 저 자 : 문병로. 한빛 미디어,,카일 루든. (). Mastering Algorithms with C 번역본. 한빛 미디어,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
54104,2022,제주대학교,공과대학,컴퓨터공학전공,시스템프로그래밍,2,2학기,3,3,0,전공,,"조충호, 이상곤. (2017). 인텔 프로세서를 위한 시스템 프로그래밍. 생능출판사",,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54105,2022,제주대학교,공과대학,컴퓨터공학전공,컴퓨터구조,2,2학기,3,3,0,전공,,Morris M. Mano(김종상 역). (2017). 컴퓨터시스템구조(제3판). 프로텍미디아,,우종정. (2016). 컴퓨터 아키텍처. 한빛아카데미,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
54106,2022,제주대학교,공과대학,컴퓨터공학전공,데이터베이스,2,2학기,3,3,0,전공,,"박우창, 남송휘, 이현룡. (2021). MySQL로 배우는 데이터베이스 개론과 실습(‘오라클로 배우는 데이터베이스 개론과 실습’도 가능함). 한빛 아카데미",,이석호. (). 데이터베이스론. 정익사,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
54108,2022,제주대학교,공과대학,컴퓨터공학전공,SW융합캡스톤디자인Ⅰ,3,1학기,2,2,0,전공필수,,김에녹. (2005). 프로젝트 실습. 컴 앤 북,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.3333333333333333
54109,2022,제주대학교,공과대학,컴퓨터공학전공,정보통신,3,1학기,3,3,0,전공,,Behrouz A. Forouzan. (2013). Data Communications and Networking(5th Ed). McGraw Hill,,William Stalling. (2003). Data and Computer Communications (7th Edition). Prentice HalI,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54110,2022,제주대학교,공과대학,컴퓨터공학전공,운영체제,3,1학기,3,3,0,전공,,조성호. (2018). 쉽게 배우는 운영체제. 한빛미디어,,,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54111,2022,제주대학교,공과대학,컴퓨터공학전공,소프트웨어분석및설계,3,2학기,3,3,0,전공,,,,Tommaso Lintrami. (2017). Unity 2017 Game Development Essentials. Packt Publishing; 3rd Revised edition edition,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54112,2022,제주대학교,공과대학,컴퓨터공학전공,SW융합캡스톤디자인Ⅱ,3,2학기,2,2,0,전공필수,,양동호. (2020). 파이썬의 이해와 활용. 카피앤바인딩,,"김성백, 김민호. (2014). 창의 융합 코딩. 정보문화사",,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54113,2022,제주대학교,공과대학,컴퓨터공학전공,인공지능,3,2학기,3,3,0,전공,,,,,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54114,2022,제주대학교,공과대학,컴퓨터공학전공,SW융합캡스톤디자인Ⅲ,4,1학기,2,2,0,전공필수,,,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54115,2022,제주대학교,공과대학,컴퓨터공학전공,정보보안,3,2학기,3,3,0,전공,,윌리엄 스톨링. (2017). 네트워크 보안 에센셜. 진샘미디어,,장상근. (2021). 처음 배우는 네트워크 보안. 한빛미디어,,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
54116,2022,제주대학교,공과대학,통신공학과,컴퓨터구조,3,1학기,3,3,0,전공,,김종현. (2016). 컴퓨터구조론. 생능출판,,"M.Morris MANO. (1997). Computer System Architecture. Prentice HallR.J.Baron , Lee Higbie. (1994). Computer Architecture. Addison Wesley",,True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
54117,2022,제주대학교,공과대학,통신공학과,통신이론,3,1학기,3,3,0,전공,,좌정우. (2017). 통신시스템. pdf 파일로 제공,,"좌정우. (2018). 통신시스템 이런닝 콘텐츠. 강의 이런닝 콘텐츠 제공Rodger E. Ziemer, William H. Tranter 저, 박상규, 김은수, 오성근 역. (20010). 통신이론. 교보문고",,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54118,2022,제주대학교,공과대학,통신공학과,기초공학설계,1,2학기,3,3,0,전공,,김은경. (2020). 창의적 공학설계 (3판). 한빛아카데미,,현승엽. (2017). 전기전자통신공학개론. 생능출판사노승환. (2014). 설계 프로세스로 배우는 창의적 공학설계. 한빛아카데미,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54119,2022,제주대학교,공과대학,통신공학과,기초회로실험,2,1학기,3,2,2,전공필수,,"김흥수, 홍성욱. (2019). 기초회로실험. C&P",,"유태훈, 정성순. (2013). 기초회로실험 원리와 응용 9판. ITC홍순관. (2016). 기초전자실험 with PSPICE. 한빛아카데미",,True,True,True,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54121,2022,제주대학교,공과대학,통신공학과,회로이론Ⅰ,2,1학기,3,3,0,전공,,"장주욱 외 9명(J. W. Nilsson, S. A. Riedel). (2021). Electric Circuits(11판). Pearson",,David E. Johnson외 3인. (2006). Basic Electric Circuit Analysis 5th Edition. Wiley최윤호외 6인. (2019). Hayt의 회로이론 9판. McGrawHill,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54123,2022,제주대학교,공과대학,통신공학과,디지털회로실험,2,2학기,3,2,2,전공필수,,"이승호, 민경옥. (2012). 단계별로 따라하며 배우는 디지털공학실험. 한빛미디어",,"임석구, 홍경호. (2012). 디지털 논리회로. 한빛미디어",,True,True,True,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54124,2022,제주대학교,공과대학,통신공학과,디지털회로실험,2,2학기,3,2,2,전공필수,,"이승호, 민경옥. (2013). 단계별로 따라하며 배우는 디지털공학실험. 한빛아카데미",,"원저자: R. L. Tokheim, 역자: 강창수 외4인. (2014). 디지털 공학 (8판). 생능출판사원저자: D. Buchla, 역자: 김응성. (2009). 최신 디지털 공학 실험 (10판). ITC",,True,True,True,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54125,2022,제주대학교,공과대학,통신공학과,신호및시스템,3,2학기,3,3,0,전공,,남승현. (2020년). 파이썬과 함께 배우는 신호와 시스템. 도서출판 홍릉(홍릉과학출판사),,"강철호, 유지상, 박호종. (2015년). 신호및시스템. 생능출판사김명진. (2018년). 신호와시슽템. 생능출판사",,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54126,2022,제주대학교,공과대학,통신공학과,회로이론Ⅱ,2,2학기,3,3,0,전공,,"장주욱 외 9명(J. W. Nilsson, S. A. Riedel). (2021). Electric Circuits(11판). Pearson",,David E. Johnson외 3인. (2006). Basic Electric Circuit Analysis 5th Edition. Wiley최윤호외 6인. (2019). Hayt의 회로이론 9판. McGrawHill,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54127,2022,제주대학교,공과대학,통신공학과,이동통신공학,3,2학기,3,3,0,전공,,박용완외2. (2021). 이동통신공학(제5개정판). 생능출판사,,이상근. (2018). EASY LTE. 한빛아카데미,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54129,2022,제주대학교,공과대학,통신공학과,통신시스템,3,2학기,3,3,0,전공필수,,좌정우. (2017). 통신시스템.,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54130,2022,제주대학교,공과대학,통신공학과,전파통신실험,3,1학기,3,2,2,전공필수,,양두영. (2018). 무선응용을 위한 전파통신실험. CP,,코너북. (2017). RF 기초 강의실(The Basic of RF). RFDH운영자(wwww.rfdh.com),,True,True,True,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54134,2022,제주대학교,공과대학,통신공학과,전파정보통신,2,1학기,3,3,0,전공,,양두영. (2018). 무선응용을 위한 전파통신실험. CP,,코너북. (2018). RF 기초 강의실(The Basic of RF). RFDH운영자(wwww.rfdh.com),,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54135,2022,제주대학교,공과대학,통신공학과,캡스톤디자인Ⅱ,4,1학기,3,3,0,전공,,,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
54136,2022,제주대학교,공과대학,통신공학과,공학수학,2,1학기,3,3,0,전공,,이연석외 22인 공역. (2019). 공학수학 5판. 한티미디어,,장윤석. (2012). 수식이 보이는 공업수학. 한빛미디어소상균. (2013). MATLAB으로 배우는 공학수학. 한빛미디어,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54138,2022,제주대학교,공과대학,통신공학과,통신수학,2,2학기,3,3,0,전공,,이연석외 19인 공역. (2020). 공학수학. 한티미디어,,장윤석. (2012). 수식이 보이는 공업수학. 한티미디어소상균. (2013). MATLAB으로 배우는 공학수학. 한티미디어,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54139,2022,제주대학교,공과대학,통신공학과,전자회로,3,2학기,3,3,0,전공필수,,진경복 외3인 역. (2016). 전자회로8판. McGrawHill Korea,,신윤기. (2002). 전자회로. 인터비젼정현기 외7인. (2009). 전자회로. 문운당,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
54145,2022,제주대학교,공과대학,통신공학과,확률및통계,2,2학기,3,3,0,전공,,임태진. (2021). R함수로 배우는 확률통계. 생능출판,,이연석 외 19명 공역. (2020). 공학수학. 한티미디어안기수. (2021). 엑셀로 풀어보는 생활 속의 통계학. 생능출판,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
54168,2022,제주대학교,공과대학,화학공학과,화학공학인공지능,4,2학기,3,3,0,전공,,,,오승환. (2021). 파이썬 딥러닝 텐서플로. 정보문화사조태호. (2021). 모두의 딥러닝 개정2판. 길벗,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective;missing_main_textbook,0.3333333333333333
54364,2022,제주대학교,교육대학,초등교육과,자료구조와알고리즘,3,1학기,3,3,0,전공필수,,김종훈. (). 자체 제작.,,"김종훈 외. (2017). IT 퍼즐. 한빛미디어김종훈, 이재호 외. (2021). 엔트리와 함께하는 인공지능 교실. 홍릉",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
54381,2022,제주대학교,교육대학,초등교육과,정보보안과인터넷윤리,4,2학기,3,3,0,전공필수,,,,,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective;missing_main_textbook,0.4166666666666667
54398,2022,제주대학교,교육대학,초등교육과,AI와도덕교육론,4,2학기,3,3,0,전공필수,,박형빈. (2022). 인공지능윤리와 도덕교육. 씨아이알,,한국정보통신보안윤리학회. (2021). AI 윤리. 배움터이지성. (2019). 에이트EIGHT. 차이정원,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
54500,2022,제주대학교,사범대학,윤리교육과,인공지능과윤리,4,2학기,3,3,0,전공,,김효은. (2019). 인공지능과 윤리. 커뮤니케이션북스(주),,"변순용, 이연희. (2020). 인공지능 윤리하다. 어문학사스티븐 핑커 외 지음/김보은 옮김. (2021). 인공지능은 무엇이 되려 하는가. 프시케의 숲",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
54565,2022,제주대학교,사범대학,컴퓨터교육과,디지털설계,2,1학기,3,3,0,전공필수,,"M. Morris Mano and Michael D. Ciletti. (). Digital Design (Sixth Edition). PrenticeHall, Inc.",,,,True,False,True,False,True,True,target_department_and_foundational_course,missing_learning_objective,0.3333333333333333
54570,2022,제주대학교,사범대학,컴퓨터교육과,컴퓨터프로그래밍언어,4,2학기,3,3,0,전공,,박흥복. (2013). 프로그래밍언어론. 문운당,,"Robert W. Sebesta (유원희, 하상호 옮김). (2012). 프로그래밍언어론 10판. PEARSON이흥직 지음. (2022). 흥달쌤의 문풀 프로그래밍 언어. 에듀콕스",,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54572,2022,제주대학교,사범대학,컴퓨터교육과,정보윤리와보안,1,2학기,3,3,0,전공,,인터넷윤리실천협의회. (2017). 인터넷윤리 3판. 엔아이컴즈,,최두진 외. (2010). 정보윤리의 이해와 실천. 한국지능정보화진흥원황성운. (2018). 정보 보안 원리 및 실습. 생능출판사,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54576,2022,제주대학교,사범대학,컴퓨터교육과,웹앱프로그래밍,1,2학기,3,3,0,전공,,황기태. (2022). HTML5+CSS3+ JavaScript웹프로그래밍[개정판]. 생능,,오준석. (2021). 플러터 생존 코딩. 한빛미디어김응석. (2019). Do it! 프로그레시브 웹앱 만들기. 이지스퍼블리싱,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54579,2022,제주대학교,사범대학,컴퓨터교육과,자료구조,2,1학기,3,3,0,전공필수,,윤성우. (2012). 윤성우의 열혈 자료구조. 오렌지미디어,,천인국. (2019). C언어로 쉽게 풀어 쓴 자료구조. 생능출판윤성우. (2010). 윤성우의 열혈 C 프로그래밍. 오렌지미디어,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54580,2022,제주대학교,사범대학,컴퓨터교육과,객체지향프로그래밍,2,1학기,3,2,2,전공,,Paul Deitel & Harvey Deitel. (2018). Java How To Program (Elenventh Edition). Pearson Education,,,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54581,2022,제주대학교,사범대학,컴퓨터교육과,소프트웨어공학,3,1학기,3,3,0,전공필수,,최은만. (2020). 소프트웨어 공학의 모든 것. 생능,,이성구. (2020). 소프트웨어공학 기본 원리. 도서출판 홍릉정인상. (2017). 오픈소스 소프트웨어로 실습하는 소프트웨어 공학. 생능,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54582,2022,제주대학교,사범대학,컴퓨터교육과,알고리즘,2,2학기,3,3,0,전공,,양성봉. (2021). 알기 쉬운 알고리즘. 생능출판,,정영식 외 12인. (2018). 중학교 정보. 씨마스김현철 외 4인. (2018). 고등학교 정보. 천재교과서,,True,True,False,True,True,True,target_department_and_target_course,missing_learning_objective,0.25
54583,2022,제주대학교,사범대학,컴퓨터교육과,시스템프로그래밍,2,2학기,3,3,0,전공필수,,김한일. (). 시스템 프로그래밍. 자체 제본,,Leland Beck. (). 한국어판 System Software. 홍릉과학출판사이기철외 2인 공저. (). 시스템 소프트웨어 이론 및 실제. 생능출판사,,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54584,2022,제주대학교,사범대학,컴퓨터교육과,컴퓨터구조,2,2학기,3,3,0,전공,,Randal E. Bryant and David R. O’Hallaron. (2015). Computer Systems: A Programmer’s Perspective (Third Edition). Pearson,,,,True,True,False,True,True,True,target_department_and_target_course,missing_learning_objective,0.3333333333333333
54585,2022,제주대학교,사범대학,컴퓨터교육과,데이터베이스,2,2학기,3,3,0,전공,,박찬정. (2019). MySQL 기반 데이터베이스 이론과 실습. 성민,,"박우창, 남송휘, 이현룡. (2019). MySQL로 배우는 데이터베이스 개론과 실습. 한빛아카데미홍의경. (2014). 데이터베이스 배움터. 생능",,True,True,False,True,True,True,target_department_and_target_course,missing_learning_objective,0.25
54586,2022,제주대학교,사범대학,컴퓨터교육과,SW융합캡스톤디자인Ⅰ,3,1학기,2,2,0,전공필수,,"김한일, 김성백, 김철민, 박찬정, 조정원. (2006). 협동프로젝트. 대동출판사",,"고석하. (2014). 소프트웨어 프로젝트 관리. 생능출판사양효식, 백성욱. (2020). 산학협력 프로젝트를 위한 캡스톤 디자인. 21세기사",,True,False,True,False,True,True,target_department_and_foundational_course,missing_learning_objective,0.25
54587,2022,제주대학교,사범대학,컴퓨터교육과,정보통신,3,1학기,3,3,0,전공필수,,James F. Kurose & Keith W. Ross. (). Computer Networking: A Topdown Approach (Seventh Edition). Pearson Education Asia,,"Douglas E. Comer. (). Internetworking with TCP/IP: Principles, Protocols, and Architecture. PrenticeHall, Inc.",,True,True,False,False,True,True,target_department_and_target_course,missing_learning_objective,0.25
54588,2022,제주대학교,사범대학,컴퓨터교육과,운영체제,3,1학기,3,3,0,전공,,"Stallings 저, 전광일 외 12인 역. (2015). 운영체제 내부구조 및 설계원리 (제8판). 프로텍미디어",,정영식 외 12인. (2018). 중학교 정보. 씨마스김현철 외 4인. (2018). 고등학교 정보. 천재교과서,,True,True,False,True,True,True,target_department_and_target_course,missing_learning_objective,0.25
54589,2022,제주대학교,사범대학,컴퓨터교육과,SW융합캡스톤디자인Ⅱ,3,2학기,2,2,0,전공필수,,,,고석하. (2014). 소프트웨어 프로젝트 관리. 생능,,True,False,True,False,True,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54590,2022,제주대학교,사범대학,컴퓨터교육과,인공지능,3,2학기,3,3,0,전공,,,,사이토 고키. (2017년). 밑바닥부터 시작하는 딥러닝: 파이썬으로 익히는 딥러닝 이론과 구현. 한빛미디어이건명. (2018년). 인공지능. 생능출판사,,True,True,False,True,True,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
54591,2022,제주대학교,사범대학,컴퓨터교육과,SW융합캡스톤디자인Ⅲ,4,1학기,2,2,0,전공필수,,"김익환, 전규현. (2021). 소프트웨어 개발 필독서 세트: 프로젝트를 성공으로 이끄는 소프트웨어 스펙 작성법. 한빛미디어",,"김창완, 김화경, 이용우. (2020). 액션러닝과 디자인씽킹으로 캡스톤디자인 수업하기. 계명대학교출판부",,True,False,True,False,True,True,target_department_and_foundational_course,missing_learning_objective,0.25
54767,2022,제주대학교,사회과학대학,언론홍보학과,데이터분석과통계추론,3,1학기,3,3,0,전공,,박준석. (). 주교재1: 3일 만에 끝내는 코딩 통계. 사회평론아카데미,,이마이 코우스케. (). 주교재2: 계량 사회과학 입문 R을 활용한 데이터 분석. 에이콘출판사안도현. (). http://text.minds.kr.,,False,True,True,True,False,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
54772,2022,제주대학교,사회과학대학,언론홍보학과,인공지능과커뮤니케이션,2,2학기,3,3,0,전공,,이대열. (2017). 지능의 탄생. 바다출판사,,페드로도밍고스. (2016). 마스터알고리즘. 비즈니스북스매튜리버먼. (2015). 사회적뇌 인류성공의 비밀. 시공사,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
54900,2022,제주대학교,생명자원과학대학,산업응용경제학과,농업빅데이터분석론,4,2학기,3,3,0,전공,,김영우. (2017). Do it! 쉽게 배우는 R 데이터 분석. 이지스퍼블리싱,,Hadley Wickham 외. (2016). R for Data Science. O'ReillyGarrett Grolemund 외. (2014). HandsOn Programming with R. O'Reilly,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
55018,2022,제주대학교,생명자원과학대학,분자생명공학전공,메타유전체데이터분석,3,2학기,2,0,4,전공,,"Yinglin Xia, Jun SUn DingGeng Chen. (2018). Statistical analysis of microbiome data with R. Springer",,,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.3333333333333333
56198,2022,제주대학교,자연과학대학,패션의류학과,패션코딩및데이터분석,2,1학기,1,0,2,전공,,. (). 유인물.,,임호선. (2021). 메이크코드를 활용한 웨어러블 테크 패션 (누구나 따라할 수 있는). 교문사. (). .,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
56217,2022,제주대학교,자연과학대학,수학과,암호학,4,2학기,3,3,0,전공,,진현성. (2019). Introduction to Applied Mathematics. CNP,,,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.3333333333333333
56229,2022,제주대학교,자연과학대학,수학과,인공지능수학및실습,2,2학기,3,2,2,전공,,진현성. (2021). 인공지능수학입문. CNP,,박해선옮김. (2018). 케라스창시자에게배우는 딥러닝. 길벗김성훈. (). Youtube 모두를 위한 딥러닝. 유투브,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,missing_learning_objective,0.25
56231,2022,제주대학교,자연과학대학,전산통계학과,디지털논리,2,1학기,3,3,0,전공,,"임석구, 홍경호. (2015). 디지털논리회로(개정3판) : 이론,실습, 시뮬레이션. 한빛아카데미",,강철희 외 3인. (1999). 디지털논리와. 교보문고,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
56233,2022,제주대학교,자연과학대학,전산통계학과,통계조사방법,3,1학기,3,3,0,전공,,김수택. (2015). 표본조사설계. 자유아카데미,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.3333333333333333
