source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,quality_missing_ratio
58582,2022,충남대학교,공과대학,전파정보통신공학과,민군용 초고주파수동회로,1,1학기,3,3,0,전공,1. 전송선 이론을 이해하고 Smith chart 등 다양한 고주파 회로 설계 도구를 습득한다. 2. 도파관 이론 및 여파기 이론을 이해 한다. 3. 민군용 여파기를 설계하고 제작해봄으로써 문제해결 능력을 배양한다. LC filter 설계 Microstrip filter 설계 도파관 필터 설계,"Pozar, Microwave Engineering, John Wiley & Sons, Inc. 4th editionTerm project : 레이더용 Waveguide filter 설계 Reference : M/W Journal, RF design, IEEEMTT, etcTerm project 결과 발표 : 15분 발표, 5분 질문 발표형식(목적+이론+설계+제작+측정+결론) Term project 결과보고서 작성 : 학술대회양식",,,"전자기학, 회로이론, 전자파이론, 마이크로파설계2",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58628,2022,충남대학교,공과대학,컴퓨터융합학부,컴퓨터구조,2,2학기,3,3,0,전공(기초),컴퓨터 시스템의 구조에 대해 공부해서 컴퓨터 설계 능력을 향상한다.,"Computer System Architecture, Prentice Hall, M. Morris Mano",,,논리 회로,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
58629,2022,충남대학교,공과대학,컴퓨터융합학부,시스템프로그래밍,2,2학기,3,2,2,전공(핵심),컴퓨터 시스템이 무엇인지 이해할 수 있다프로그래밍과 컴퓨터 하드웨어와의 관계를 이해할 수 있다시스템 프로그램의 역할을 이해한다운영체제의 역할을 이해한다.,"컴퓨터 시스템, 교보문고, Randal E. Bryant",,,필수 선수과목 : 컴퓨터 프로그래밍,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58630,2022,충남대학교,공과대학,컴퓨터융합학부,웹프로그래밍,2,2학기,3,2,2,전공(심화),웹프로그래밍에 대해 정확히 이해하고 프로그래밍 할 수 있다.웹프로그래밍 언어를 사용하여 최신 표준기술을 이용한 웹페이지를 만든다.웹프로그래밍 지식을 통해 이를 활용할 수 있는 웹 사이트를 설계하고 구축한다.,"W3Schools Online Web Tutorials, https://www.w3schools.com/, HTTP Tutoriral, https://www.tutorialspoint.com/http/index.htm,",,,자료구조,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58635,2022,충남대학교,공과대학,컴퓨터융합학부,컴퓨터네트워크,3,2학기,3,2,2,전공(핵심),"21 세기 정보화 사회는 인터넷을 기반으로 다양한 형태의 통신객체들이 연결되고 이를 통해 방대하고 다양한 정보가 교환된다. 이를 달성하기 위해 통신객체들을 연결하는 통신망과 사용자가 직접 사용하는 단말기의 통신 프로토콜은 이러한 정보 교환의 핵심적인 요소이다. 본 강의의 최종목표는 데이터통신 과목에서 학습하지 않았던 상위계층 통신망 프로토콜에 대해 학습하고, 상용 통신장비와의 연동 실습을 통해 프로토콜의 기본적인 이해 를 도모한다. (데이터통신 과목과의 목표와 동일하며, 상위계층 통신망 프로토콜 및 보안 프로토콜 등에 비중을둔다.)","교재: B. Forouzan, ""Data Communications and Networking,"" 5th edition, McGraw Hill, 2012.참고물: 김상하, ""성공적인 컴퓨터 네트워크의 이해,"" 홍릉과학출판사, 2003.강의자의 슬라이드 자료들",,,데이터통신,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58636,2022,충남대학교,공과대학,컴퓨터융합학부,소프트웨어공학,3,2학기,3,2,2,전공(심화),"소프트웨어 공학에 대한 기본 개념을 이해한다. 특히 소프트웨어 시스템 개발에 필요한 생명주기 모델을 바탕으로 요구사항 분석, 설계, 구현, 검증 등 각 단계에서 이루어지는 활동과 산출물을 다룬다.이러한 기본적인 학습과정을 바탕으로 학생들이 팀별 프로젝트를 수행하고, 프로젝트 수행의 각 과정을 점검받음으로써 프로젝트 수행 능력을 향상시킨다. 이를 통해 학생들이 졸업 후 산업체에서 경험하게 되는 소프트웨어 개발의 기술적, 관리적 측면을 습득하게 되고 습득한 이론과 실무를 개발 현장에서 쉽게 활용할 수 있도록 한다.","주교재: ObjectOriented Software Engineering 2nd Ed., Timothy C. Lethbridge and Robert Laganiere, McGraw Hill부교재: 소프트웨어공학, 윤청 지음, 생능출판사, 다양한 소프트웨어공학 교재(특히, 객체지향 중심의 소프트웨어 공학)",,,"컴퓨터프로그래밍, 객체지향설계",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58637,2022,충남대학교,공과대학,컴퓨터융합학부,운영체제및실습,3,1학기,3,2,2,전공(핵심),"학생들이 운영체제가 무엇인지, 그리고 운영체제가 어떻게 컴퓨터를 제어해서 여러 프로그램들이 실시간으로 실행되도록 하는지를 이해하게 함. 컴퓨터 운영체제 개발자이든 컴퓨터 사용자이든 또는 프로그래머이든 간에 컴퓨터 자원을 효율적으로 사용하여야 하므로, 운영체제의 동작원리를 이해하도록 지도함. 원리와 함께 Linux와 같은 상용 운영체제의 내부 구조와 기능을 사례로 소개하여 학생들이 실제적 지식을 얻도록 지도함. 컴퓨터공학과 학생들이 컴퓨터 하드웨어와 소프트웨어의 상관관계를 프로그래밍을 통해서 이해할 수 있도록 설계되었음. 주요 내용은 프로세스 관리,쓰레드 개념, 파일 관리, 파일 시스템, 입출력 관리, 인터럽트 처리 방법, 메모리 관리, 가상 메모리, 프로세스 스케줄링 등으로 구성됨. 이 과목의 실습에서는 리눅스를 활용하여 컴퓨터 운영체제의 주요 기능들을 이해하고, 활용하는 방법을 학습함","교재 : Operating Systems, Internals and Design Principles (9th Ed.), William Stallings, Pearson, 2017 (8th Ed. 또는 7th Ed.도 가능)참고문헌 : 주별 프로그램 실습, 학습 내용 문제 풀이강의노트 : 충남대학교 사이버캠퍼스 운영체제및실습 과목의 '자료실' 게시판 참조",,,"C언어 프로그래밍, 자료구조,시스템 프로그래밍 선수강 권장",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
58638,2022,충남대학교,공과대학,컴퓨터융합학부,프로그래밍언어개론,3,1학기,3,2,2,전공(심화),프로그래밍 언어 이해프로그래밍 언어 구문과 의미 정의인터프리터 구현함수형 언어 활용 경험,"""Programming Languages: Application and Interpretation"", Second Edition, Shiriram Krishnamurthi""Introduction to Programming Languages"", Anthony A. Aaby위 교재의 내용을 참고하나 많은 부분 다른 방식으로 내용을 다루므로, 교재를 구입할 필요는 없음.",,,"컴퓨터프로그래밍1, 컴퓨터프로그래밍2, 이산수학, 계산이론최소 컴퓨터프로그래밍1,2 및 이산수학 수강 후 본 강좌를 수강하길 바람.",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58639,2022,충남대학교,공과대학,컴퓨터융합학부,영상처리,3,1학기,3,2,2,전공(심화),"본 과목에서는 영상처리 분야에 대한 전반적인 내용을 강의한다. 영상 획득, 화질 개선, 객체 분할, 컬러 영상 처리, 객체 인식, 영상 압축 등에 관한 내용을 다룰 예정이며, 동시에 컴퓨터 프로그래밍 (Python)을 통해 실제로 구현하는 실습 과정을 함께 진행한다.",매주 PDF 파일 제공 예정,,,"선형대수, 확률 및 통계",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58640,2022,충남대학교,공과대학,컴퓨터융합학부,디지털시스템설계,3,2학기,3,2,2,전공(심화),하드웨어 설계언어인 Verilog HDL 언어를 이용한 설계능력을 배양한다.컴픂터 하드웨어의 구조와 동작을 이해하고 설계할 수 있다.컴퓨터 연산 알고리즘을 이해한댜.,"강진구 외, Verilog를 이용한 디지털시스템 설계, CENGATE Learning / 한티미디어<참고문헌>Computer Arithmetic Algorithms Israel Koren신경욱, Verilog HDL을 이용한 디지털 시스템 설계 및 실습, 카오스북",,,논리회로및실험,True,True,True,False,False,True,target_department_and_target_course,0.16666666666666666
58646,2022,충남대학교,공과대학,컴퓨터융합학부,전자회로,3,1학기,3,3,0,전공(심화),"로봇/드론과 같은 인공지능시스템을 비롯한 모든 컴퓨터시스템은 기본적으로 전자회로로 구성되어 있으며, 이러한 전자회로에 대한 이해는 컴퓨터시스템을 이해하는데 있어 중요한 밑바탕이 된다. 본 과목에서는 전자회로의 기본이 되는 회로이론과 트랜지스터 소자, 그리고 이를 이용한 증폭 회로 및 디지털 회로의 원리를 학습한다. 이를 통해, 향후 디지털시스템설계, SoC설계, 임베디드시스템 등의 수업에 대한 기초를 제공한다.","주 교재: Razavi 전자회로, 한티미디어 김철우 외 5인참고 문헌: Nilson 회로이론, 한티미디어 장주욱 외 9인",,,"기초물리학, 논리회로",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58648,2022,충남대학교,공과대학,컴퓨터융합학부,알고리즘응용,3,1학기,3,2,2,전공(핵심),기존 자료구조 및 알고리즘에서 배웠던 개념 복습 및 새로운 알고리즘을 학습하고 실제 기출문제들을 통해 배운 내용들을 활용하는 능력을 키운다.,없음 (강의 슬라이드 제공),,"1. Guide to Competitive Programming, Antti Laaksonen (역저: 알고리즘 트레이닝 : 프로그래밍 대회 입문 가이드)2. Competitive Programming 4, Halim, Steven / Halim, Felix / Effendy, Suhendry (역저: 알고리즘 트레이닝 : 자료 구조, 알고리즘 문제 해결 핵심 노하우)","컴퓨터 프로그래밍1, 컴퓨터 프로그래밍2, 자료구조, 알고리즘C++ 혹은 자바 프로그래밍이 가능해야 함 (C++ 추천)",True,True,False,True,False,True,target_department_and_target_course,0.08333333333333333
58649,2022,충남대학교,공과대학,컴퓨터융합학부,데이터베이스,3,1학기,3,2,2,전공(핵심),"본 강의는 대량의 데이타를 저장하고 검색하며, 조작할 수 있는 데이타베이스의 기본 개념 및 이론, 응용 기술을 습득시키는 데 그 목적이 있다. 이를 위해 데이터베이스 시스템에 대한 전반적인 개요 및 관계 데이터베이스 개념, 질의언어 및 트랜잭션 처리방법, 시스템 구조 등에 대한 이해를 통하여 데이터베이스 시스템 운용 및 응용프로그램 개발 능력을 갖도록 한다.","주 교재: “The Guide for SQL Professional (SQL 전문가 가이드)”, 한국데이터산업진흥원, 2020.이규철, “데이타베이스 시스템 이론과 응용 인터넷과 Java 중심으로”, 홍릉과학출판사참고 문헌: 데이터베이스 프로그래밍 관련 서적",,,"자료구조, 웹 프로그래밍",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
58650,2022,충남대학교,공과대학,컴퓨터융합학부,데이터통신,3,1학기,3,2,2,전공(심화),"21 세기 정보화 사회를 달성하기 위해 핵심적으로 추진하여야 할 과제는 개인 컴퓨터 들을 비롯하여 다양한 통신 객체들을 네트워크로 연결하는 것이다. 본 강의의 최종 목표는 이러한 통신 객체들간에 어떻게 통신이 이루어지고, 이를 통해 음성, 전자 우편, 인터넷 서비스가 제공되는지에 공부하는 것이다.","교재: B. Forouzan, ""Data Communications and Networking,"" 4th edition, McGraw Hill, 2007.참고물: 김상하, ""성공적인 컴퓨터 네트워크의 이해,"" 홍릉과학출판사, 2007. 강의자의 슬라이드 자료들<참고문헌>1. 인터넷 프로토콜 자료구조 (파일 read/write) 이해를 위한과제2. 2개의 컴퓨터간의 통신 (Ethernet frame만 이용) 과제3. ARP 프로토콜 구현 과제 (IP chatting, Proxy ARP 포함)4. 무선 라우터 구현 과제",,,자료구조컴퓨터구조,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58651,2022,충남대학교,공과대학,컴퓨터융합학부,이동통신,4,2학기,3,2,2,전공(심화),"현재 5세대 이동통신망에 대한 연구 및 표준화 작업이 매우 활발히 진행되고 있다. 본 강의에서는 현재까지 이동통신망의 발전, 특히 통신망 프로토콜에 대해 공부한 후, 현재 진행 중인 5세대 이동통신망과 연결된 기술 및 방향에 대해 공부한다.","M. Sauter, From GSM to LTEAdvanced Pro and 5G: An Introduction to Mobile Networks and Mobile Broadband, 3rd ed., John Wiley & Sons Ltd., 2017.강의자의 슬라이드 자료들",,,"데이터통신, 컴퓨터네트워크",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58652,2022,충남대학교,공과대학,컴퓨터융합학부,정보보호,4,2학기,3,2,2,전공(심화),"처음 암호학을 접하는 학생을 위해 기본적인 암호와 보안의 개요에 대하여 학습하고, 통신과정에서 발생할 수 있는 정보보호 문제를 해결하기 위한 암호 알고리즘 및 암호 프로토콜에 관하여 학습한다.","알기 쉬운 정보보호개론 : 흥미로운 암호 기술의 세계, 3판, 히로시 유키 지음, 이재관, 전태일, 조재신 공역, 인피니티북스강의 노트",,,자료구조,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
58655,2022,충남대학교,공과대학,컴퓨터융합학부,임베디드소프트웨어,4,1학기,3,2,2,전공(심화),"내장형 소프트웨어의 개발 환경을 이해한다.ARM프로세서를 이해하고, 프로그래밍 할 수 있다.내장형 운영체제의 구조를 이해하고, 주요 시스템 소프트웨어를 구현할 수 있다.내장형 운영체제를 위한 디바이스 드라이버를 설계할 수 있다센서들과 모터제어 프로그램을 작성할 수 있다.",없음ARM CORTEXM4 프로세서 관련 자료,,,운영체제및실습C 프로그래밍,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58657,2022,충남대학교,공과대학,컴퓨터융합학부,시스템및네트워크보안,4,1학기,3,2,2,전공(심화),정보보호 분야를 이해하는데 필요한 포괄적인 기초 지식 학습컴퓨터 시스템에 대한 지식을 바탕으로 시스템 보안 기술의 원리와 적용 방법 학습각종 통신 프로토콜 및 IT 보안 장비에 대한 지식을 활용하여 네트워크 보안 기술의 원리와 적용 방법 학습,"강의 슬라이드 자료가 주제별로 제공됨. 아래 제시된 참고문헌을 활용함컴퓨터 보안: 원리 및 실습(3판), William Stallings 등 지음, 한영묵 등 번역, 한티미디어, 2016년네트워크 해킹과 보안(3판), 양대일 지음, 한빛아카데미, 2016네트워크 보안 에센셜(4판), 이재광 등 지음, 생능출판사, 2013년정보보안 개론과 실습: 시스템 해킹과 보안(개정판), 한빛아카데미, 2013년Seed Lab (https://seedsecuritylabs.org)",,,"컴퓨터구조, 운영체제, 컴퓨터통신, 시스템 프로그래밍에 대한 포괄적인 이해",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58658,2022,충남대학교,공과대학,컴퓨터융합학부,디지털 VLSI,4,2학기,3,3,0,전공(심화),디지털 CMOS 회로를 설계할 수 있다.CMOS 회로를 해석하고 분석할 수 있다.반도체 및 MOSFET 트랜지스터를 이해한다.,"주 교재: 백준기 외, CMOS VLSI 설계원리, Pearson Education Korea참고 문헌: CMOS VLSI Design, Pearson Weste/Harris",,,"전자회로, 논리회로",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58659,2022,충남대학교,공과대학,컴퓨터융합학부,데이터베이스설계,4,1학기,3,2,2,전공(심화),"데이터베이스 응용시스템 개발을 위해 필요한 DB 설계과정 및 데이터베이스 언어, 표준 프로그래밍 인터페이스를 습득함.데이터 아키텍처 준전문가(DASP) 수준의 실무 데이터 아키텍쳐 능력을 키움.","주 교재 : “The Guide for Data Architecture Professional”, 데이타아키텍쳐 전문가 가이드, 한국데이터베이스진흥원, 2020 EditionJSP 교재 : https://www.tutorialspoint.com/jsp/index.htm참고 문헌: 관계형 데이터 모델링 노트, 김기창, 위즈덤마인드, 2018",,,"자료구조, 웹프로그래밍, 데이터베이스",True,True,True,True,False,True,target_department_and_target_course,0.16666666666666666
58660,2022,충남대학교,공과대학,컴퓨터융합학부,딥러닝,4,1학기,3,3,0,전공(심화),1. 신경망 및 깊은 신경망에 대해 이해한다.2. 깊은 신경망을 학습 방법론을 이해한다.3. 특정 문제에 적합한 신경망의 특징적 구조를 이해한다.4. 프로그래밍을 통해 신경망을 구현한다.,"주교재: 강의자료참고문헌: Deep Learning (Ian Goodfellow et al., MIT Press)) (번역본 있음)",,,"수학: 선형대수, 확률과통계머신러닝 이론프로그래밍: Python, Pandas, Numpy",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
58663,2022,충남대학교,공과대학,컴퓨터융합학부,논리회로,2,1학기,3,2,2,전공(핵심),논리회로의 기본 개념을 이해하고간단한 논리회로부터 복잡한 논리회로까지 동작 방식과 설계 기법을 학습함으로써컴퓨터구조를 이해하는데 필요한 기초 지식을 습득한다.,"Roth & Kinney, Fundamentals of Logic Design (7th Ed), 2014 혹은강진구 외, 논리설계기초 (제7판), 센게이지러닝, 2017년 2월",,,,True,True,False,False,False,True,target_department_and_target_course,0.25
58664,2022,충남대학교,공과대학,컴퓨터융합학부,디지털신호처리,2,1학기,3,2,2,전공(심화),"이 과목을 통해 학생들은 디지털 신호 시스템에 대한 이해를 통해서 통신 멀티미디어 디지털 시스템 및 인공지능에 필요한 기초지식을 학습한다. 컴퓨터공학에서 개설되는 전자회로, 영상처리, 멀티미디어, 디지털 시스템 등의과목들을 수강하기 위해 필요한 기본 지식을 확보하고 디지털 신호 시스템과 응용에 대한 깊은 이해를 할 수 있게된다.디지털 신호처리(DSP)는 샘플링된 신호나 데이터를 숫자로 표현, 컴퓨터를 이용하여 분석, 처리하는 것이다.신호의 주파수 영역 해석법을 이해한다.디지털 신호 및 시스템을 이해하고 설계할 수 있는 능력을 학습한다.응용분야로 통신, 영상처리, 데이터 압축, 음성신호처리, 인공지능 등이 있다.","Matlab을 이용한 디지털 신호처리(권욱현), Cengage LearningEssentials of Digital Signal Processing using MATLAB, (3rd Edition) V.K. Ingle and J.G. Proakis김명진, MATLAB 실습과 함께 배우는 신호와 시스템, 생능출판사장영범, DSP 이론과 실무, 2009.08.31",,,"수학, 선형대수",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
58738,2022,충남대학교,농업생명과학대학,농업경제학과,농산업 빅데이터의 이해,4,1학기,3,3,0,전공(심화),농산업 관련 빅데이터의 이해와 분석 능력을 배양하는데 목적이 있음.,"강의노트 활용이동수 외, R과 빅데이터 이해 2판 장용식 외, 머신러닝을 활용한 R 데이터분석브레트 란츠, R을 활용한 머신 러닝 2/e백영민, R를 이용한 텍스트 마이닝",,,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.25
58796,2022,충남대학교,농업생명과학대학,바이오시스템기계공학과,바이오시스템 인공지능 개론,2,1학기,3,3,0,전공(핵심),인공지능 기본개념과 바이오시스템 분야 활용에 대한 실습을 통해 인공지능 역량을 학습한다,농업인공지능 이론 및 실습(2022년 2월 출판예정),,,"컴퓨터 프로그래밍, Python등",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
58806,2022,충남대학교,농업생명과학대학,바이오시스템기계공학과,바이오시스템 기계학습,3,2학기,3,3,0,전공(심화),기계학습에 필요한 배경 및 이론 학습기초수확을 이용한 기계학습 접근파이썬 코드를 이용한 구현 능력 강화,교재 : 자체 제작 슬라이드 이용 계획(추가 교재 별도 공지),,,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.25
59362,2022,충남대학교,사범대학,교육학과,AI활용 융복합 교육과정 및 교수설계,1,1학기,2,2,0,전공,1. 교육과정 및 교수설계를 이해하고 적용할 수 있다. 2. 융복합 교육과정 및 교수설계 방안을 이해하고 적용할 수 있다.3. AI 융복합 교육과정 및 교수설계를 실행할 수 있다.4. AI 융복합 교육과정 및 교수설계와 관련한 연구논문을 기획하고 연구를 수행할 수 있다.,사이버캠퍼스 별도 공지 예정,,관련 선행연구(사이버캠퍼스 별도 공지 예정),"교육의 이해 등 기초 과목 이수가 권고되나, 필수는 아님",False,True,True,True,True,True,strong_ai_cs_course_outside_target_department,0.08333333333333333
59363,2022,충남대학교,사범대학,교육학과,AI 교육기반 연구방법론,1,1학기,2,2,0,전공,1. 교육 현장 연구 방법에 대한 기본적인 이론을 이해하고 적용할 수 있다.2. 연구논문 초안을 작성할 수 있다.,사이버캠퍼스에 별도 공지 예정,,,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.25
59364,2022,충남대학교,사범대학,교육학과,머신러닝 개론,1,1학기,2,2,0,전공,"1. 데이터 분석 및 처리에 대한 이해 2. 머신러닝 방법론과 모델에 대한 이해3. 프로그래밍을 통한 데이터 처리, 머신러닝 구현","주교재: 강의자료부교재: 1) 따라하며 배우는 파이썬과 데이터 과학 (천인국 외, 생능출판사)2) 파이썬으로 경험하는 빅데이터 분석과 머신러닝 (이영호 외, 생능출판사)",,,"수학: 선형대수, 확률과 통계프로그래밍: Python 기초",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
59366,2022,충남대학교,사범대학,교육학과,AI 활용 수업의 실제,1,1학기,2,2,0,전공,현장 학교에서 활용가능한 혹은 활용을 계획할 수 있는 다양한 AI 도구들을 바탕으로 이를 활용한 수업을 설계하고 실천할 수 있다.,AI 수업 관련 다양한 국내외 문헌,,,AI 도구활용 교육을 선수학습으로 수강하는 것이 수업을 더 효율적으로 수강할 수 있음.,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
59367,2022,충남대학교,사범대학,교육학과,딥러닝 기초 및 응용,1,1학기,2,2,0,전공,신경망 모델에 대한 이해,"처음 시작하는 딥러닝 : 수학 이론과 알고리즘부터 CNN, RNN 구현까지 한 권으로 해결하기",,딥러닝과 관련된 모든 책들,딥러닝도구 기초및활용,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.08333333333333333
59509,2022,충남대학교,사범대학,전기전자통신공학교육과,컴퓨터구조,3,1학기,3,3,0,전공(심화),컴퓨터시스템에 대한 기본 개념을 습득하고 컴퓨터구조를 구성하는 주요 부분에 대한 동작 방식을 학습함으로써 프로그램이 동작되는 원리를 이해한다.,"강의자료 (논리회로와 컴퓨터구조의 기본 내용을 발췌하여 제공함)신종홍, 컴퓨터구조와 원리3.0 다양한 그림으로 배우는 컴퓨터동작원리, 한빛아카데미, 2021년(선택)",,"참고문헌 1: 강철희, 양세양, 이진걸, 하경재 공역, 디지털 논리와 컴퓨터 설계 (4판), 교보문고, 2007년참고문헌 2: 박명순 등 역, 컴퓨터구조 및 설계 (5판), 한티미디어, 2015년","논리회로, 컴퓨터프로그래밍",True,True,False,True,True,True,target_department_and_target_course,0.08333333333333333
59510,2022,충남대학교,사범대학,전기전자통신공학교육과,논리회로,1,2학기,3,3,0,전공(기초),"1. 디지털 집적회로 및 시스템 설계에 필요한 원리와 공학적 이론 학습2. 디지털 시스템에서 수의 표현, 조합 논리회로 및 순서 논리회로의 이해와 설계 능력 함양","교재(국문): 디지털 디자인 6판, 예윤해(역), 2020, 퍼스트북교재(영문): Digital Design 6E, M. Morris Mano, Pearson참고문헌(국문): 최신 디지털 공학 11판, 박기환(역), 2018, 시그마프레스참고문헌(영문): Digital Fundamentals 11E, Thomas L. Floyd, 2015, Pearson",,,없음,True,True,False,False,True,True,target_department_and_target_course,0.16666666666666666
59513,2022,충남대학교,사범대학,전기전자통신공학교육과,창의공학설계프로젝트,1,1학기,3,3,0,전공(핵심),"이 수업의 목표는 공학설계 과정과 이를 효율적으로 수행하기 위해서 필요한 팀워크, 의사소통, 발명과 디자인 개념, 창의적 사고기법 등을 이해하고 활용할 수 있도록 제반 이론을 습득하고, 설계 과제에 대한 팀별 활동을 통해 공학설계의 기본적인 과정을 학습하는 것이다.1. 창의적인 공학설계 과정과 이를 효율적으로 수행하기 위해서 필요한 팀워크, 의사소통, 발명과 디자인 개념, 창의적 사고기법 등을 이해하고 활용할 수 있다.2. 부여된 공학설계 과제를 공학설계 과정에 따라서 효율적으로 설계할 수 있다.3. 공학 설계한 결과를 고객에게 발표하고, 설득하며, 필요한 자료를 정리하여 제시할 수 있다.",김태훈 외. (2012). Freshman을 위한 공학설계입문(개정판). 한티미디어.,,김태훈 외(2020). 발명과 디자인. 국고커뮤니케이션.,"이 과목을 수강하는 학습자는 기본적으로 공학자로서 설계의 중요성에 대해 이해하고 문제해결의 중요성, 창의적인 해결 기법들의 필요성에 대해 공감해야한다.",True,False,True,False,True,True,target_department_and_foundational_course,0.08333333333333333
59514,2022,충남대학교,사범대학,전기전자통신공학교육과,전기·전자·통신기초실습,1,2학기,3,0,6,전공(기초),전기 전자 통신에 필요한 기본 개념을 이해하고 각종 계측장비를 사용하여 회로를 분석할 수 있는 능력을 배양한다.,한학근 NCS기반 전기회로실험 동일출판사,,,전기회로에 대한 기본 개념 이해,True,True,False,False,True,True,target_department_and_target_course,0.16666666666666666
59515,2022,충남대학교,사범대학,전기전자통신공학교육과,고급프로그래밍,2,2학기,3,2,2,전공(핵심),1. 파이썬(Python)의 특징과 중요성에 대해 이해2. 파이썬을 다양한 분야에 적용 및 응용한 문제 해결능력 함양,"교재: 파이썬 for Beginner 2판, 우재남, 2020, 한빛아카데미참고문헌: 파이썬 Express, 천인국, 2020, 생능출판",,,컴퓨터프로그래밍(C언어),True,True,False,False,True,True,target_department_and_target_course,0.16666666666666666
59516,2022,충남대학교,사범대학,전기전자통신공학교육과,컴퓨터프로그래밍,2,1학기,3,3,0,전공(핵심),"기초적인 C언어에 대한 이해를 바탕으로 사용 능력을 습득한다. C언어의 변수를 활용하여 수식을 연산하고 조건문, 반복문을 포함한 프로그램을 구성한다. 또한 배열, 포인터를 적용 및 활용하여 프로그래밍 언어를 작성하는 능력을 갖출 수 있도록 한다.","교재: 기본 C언어 교재 무관참고문헌:1. C 언어 for Beginner, 우재남, 개정3판, 한빛아카데미2. 쉽게 풀어쓴 C언어 Express, 천인국, 개정3판, 생능출판",,,없음,True,True,False,False,True,True,target_department_and_target_course,0.16666666666666666
59517,2022,충남대학교,사범대학,전기전자통신공학교육과,논리회로실험,2,1학기,3,0,6,전공(심화),이론과목을 통해 배운 논리회로를 실험을 통하여 확인/검증한다. 기초적인 이진 논리동작을 이해하고 논리동작을 구현하는 기본적인 논리 Gate의 동작 원리 및 쓰임을 이해한다.기본적인 논리회로의 이해 후 특정한 목적을 갖는 복잡한 논리회로를 설계할 수 있는 실력을 배양한다.,"임석구, 홍경호, 디지털 논리회로 실험 120개의 기본 실험과 12개의 텀 프로젝트 2판, 한빛아카데미, 2022년",,,,True,True,True,False,True,True,target_department_and_target_course,0.25
59519,2022,충남대학교,사범대학,전기전자통신공학교육과,전기·전자·통신교육론,2,1학기,3,3,0,전공(핵심),"전기전자통신공학교육을 전공하는 학생으로서 전기전자통신공학교육의 제반 성격과 목적을 이해하고, 그 이해를 바탕으로 구체적인 전기전자통신과 교육을 실천할 수 있는 전문적인 능력을 기른다.","노태천, 이용순, 류병로, 김태훈. (2015). 공업교육학신론(개정판). 문음사.",,,,True,True,False,False,True,True,target_department_and_target_course,0.25
59520,2022,충남대학교,사범대학,전기전자통신공학교육과,회로이론1,2,1학기,3,3,0,전공(기초),1. 전기 및 전자공학의 기초학문인 회로이론의 해석법에 대한 학습을 수행하여 다양한 전기회로의 해석능력을 배양한다. 2. 전기.전자.통신분야의 여러 응용교과에 접목되는 실제적 회로이론에 대한 분석능력을 습득한다.,1. 교재명 : Basic Engineering Circuit Analysis (11th edition)2. 저자 : J. David Irwin3. 출판사 : JWilly & Sons,,"<참고문헌>참고문헌 명 : 회로이론(9th 개정판, 번역서)저자 : J.A. Svoboda, R.C.Dorf(김용권 외 공역)","공업물리, 공업수학 (미분방정식 등)",True,True,False,False,True,True,target_department_and_target_course,0.08333333333333333
