source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
31335,2022,부산대학교,공과대학,정보컴퓨터공학부,어드벤처디자인,1,2학기,2,0,4,전공기초,IoT 분야에서 널리 사용되는 하드웨어 소개 IoT 하드웨어의 동작원리 이해 IoT 하드웨어의 제어 및 프로그래밍 방법 학습 IoT 하드웨어의 인터페이스에 대한 이해 및 활용방법 학습,"IT CookBook, 따라 하면서 배우는 아두이노, 허경용 지음, 한빛아카데미, 2016 출간",,,기본적인 프로그래밍 경험
31336,2022,부산대학교,공과대학,정보컴퓨터공학부,자료구조,2,2학기,3,3,0,전공필수,이 과목은 프로그래밍으로 문제해결 할 때 필요한 논리력과 그것을 표현할 적절한 자료 구조를 학습한다. 또한 문제해결을 위한 전통적인 알고리즘을 통해 체계적 사고 방법을 익히고 나아가 주어진 문제해결을 위해 설계하는 방법을 학습한다.,"M.T.Goodrich et. al., Data Structures and Algorithms in C++, 2nd Ed, John Wiley&Sons, Inc., 2011",,"Horowitz et. al, Fundamentals of DATA STRUCTURE in C++, Computer Sci. Press, 2001",C or C++
31337,2022,부산대학교,공과대학,정보컴퓨터공학부,자료구조,2,2학기,3,3,0,전공필수,1. 실제 현장에서 일어나는 문제를 형식화하여 프로그램을 통하여 해결하는 능력 2. 해당 문제를 프로그래밍할 때 가장 유용한 자료구조의 설계 3. 어떤 문제해결을 위한 다양한  자료구조의 성능을 평가할 수 있는 능력 4. C++에서 제공하는 STL(14 version)의 이해와 실전 활용 5. 입사를 위한 coding test를 중급이상으로 통과할 수 있는 실전 능력    Competitive Coding 실력 배양,[1] 수업에 사용하는 교재는 handout 형태로 나누어 줄 예정입니다.  STL에 관련된 모든 교재 Data Structure with Algorithmic Thinking with Python Data Structures and Algorithms in C++ (Tamssia and D. Mount),,[1] 수업에 사용하는 교재는 handout 형태로 나누어 줄 예정입니다.  STL에 관련된 모든 교재 Data Structure with Algorithmic Thinking with Python  아래 강의록 일부분을 확인하기 바랍니다.,C 프로그래밍 C++ 프로그래밍 (기초 정도) 아주 잘 할 필요는 없지만 아래 사항은 알고 있어야 합니다. 기본적인 stream io 함수 작성 및 parameter passing 기초 디버깅 수행시간 측정 간단한 class 만들기 template code 만들기
31338,2022,부산대학교,공과대학,정보컴퓨터공학부,자료구조,2,2학기,3,3,0,전공필수,"자료구조 설계 구현 능력, C/C++ 소스코드 개발 능력","자료구조 프로그래밍, 홍봉희편저, 2022, 부산대학교 출판문화원",,"SW 코딩 역량을 위한 C++ 프로그래밍, 홍봉희, 정익사","C/C++ 프로그래밍, 이산수학"
31339,2022,부산대학교,공과대학,정보컴퓨터공학부,자료구조,2,2학기,3,3,0,전공필수,"본 과목을 통해 자료구조와 알고리즘을 이용한 문제 해결 능력을 기른다. 특히 다양한 자료구조에 대한 이론적인 이해와 실전 문제 적용을 중심으로 강의가 진행되며, 이를 통해 문제 분석 및 해결 방법 설계 능력의 발전을 도모한다.","Data Structures and Algorithms in C++, 2nd Edition Michael T. Goodrich, Roberto Tamassia, David M. Mount John Wiley & Sons, 2011  ISBN: 9780470383278",,,C++
31340,2022,부산대학교,공과대학,정보컴퓨터공학부,자료구조,2,2학기,3,3,0,전공필수,이 과목은 프로그래밍으로 문제해결 할 때 필요한 논리력과 그것을 표현할 적절한 자료 구조를 학습한다. 또한 문제해결을 위한 전통적인 알고리즘을 통해 체계적 사고 방법을 익히고 나아가 주어진 문제해결을 위해 설계하는 방법을 학습한다.,"M.T.Goodrich et. al., Data Structures and Algorithms in C++, 2nd Ed, John Wiley&Sons, Inc., 2011",,"Horowitz et. al, Fundamentals of DATA STRUCTURE in C++, Computer Sci. Press, 2001",C or C++
31341,2022,부산대학교,공과대학,정보컴퓨터공학부,컴퓨터그래픽스,3,2학기,3,3,0,전공선택,"1. 기본적인 3차원 컴퓨터그래픽스 기술 이해 2. 객체 표현을 위한 컴퓨터그래픽스용 언어 이해 3. WebGL, Three.js, 게임엔징 등을 이용한 컴퓨터 그래픽스 환경 이해 및 처리기술 습득",,,,"Linear Algebra, Basic Programming Skills (e.g., JavaScript, Python, C++)"
31342,2022,부산대학교,공과대학,정보컴퓨터공학부,파일구조,3,1학기,3,3,0,전공선택,file 자료구조를 설계 구현하여 SW 개발하는 것을 목표로 한다,File Structures An ObjectOriented Approach with C++,,,"자료구조, C++"
31343,2022,부산대학교,공과대학,정보컴퓨터공학부,컴퓨터알고리즘,3,1학기,3,3,0,전공필수,This course learns fundamentals and systematic skills for designing computer algorithms to solve realworld problems.,Foundations of Algorithms (4th edition) written by Richard Neapolitan and Kumarss Naimipour,,,Data structure
31344,2022,부산대학교,공과대학,정보컴퓨터공학부,컴퓨터알고리즘,3,1학기,3,3,0,전공필수,"이론 전산학(theoretical computer science)의 기초개념 이해  막프로그래밍과 알고리즘 설계가 동반된 프로그래밍의 차이점 이해하기 자료구조와 프로그램 성능의 차이 이해하기 컴퓨터 공학에서 왜 알고리즘이 가장 중요한 개념인가를 실제 프로그래밍으로 체험하기 이론적 분석의 의미와 그 실용성 체험하기   이론 전산학(theoretical computer science)의 기초개념 이해  막프로그래밍과 알고리즘 설계가 동반된 프로그래밍의 차이점 이해하기 자료구조와 프로그램 성능의 차이 이해하기 컴퓨터 공학에서 왜 알고리즘이 가장 중요한 개념인가를 실제 프로그래밍으로 체험하기 이론적 분석의 의미와 그 실용성 체험하기  삼성에서도 최근 알고리즘의 중요성을 인식해서 삼성 SW직군 중에 알고리즘 이해도를 평가해서 진급에 적용한다고 합니다. 이와 같이 알고리즘은 단순히 소프트웨어 설계 및 구현 이상의 창의적인 가치를 포함하고 있는 매우 중요한 과목이며, 그 중요성을 갈수록 올라가고 있습니다. 컴퓨터 비전공자 중에서도 프로그램을 잘 하는 사람이 있지만  그들과 전공자와의 가장 큰 차이는 <알고리즘>과 같은 전산과학적 background 입니다.    동시에 국내 대기업에서는 2015년 이후부터 입사시험에서 문제해결기법, 자료구조, 알고리즘 프로그래밍  능력을 직접 test해 본다고 합니다. 따라서 본 과목은 이런 과정을 위한 학생들에게 적합한 과목이 될 것입니다.  다양한 알고리즘 실계 방법론의 이해 효율적인 프로그램 설계 그 목표를 위한 효율적인  자료구조의 설계 구현한 자료구조 및 그 지원 알고리즘의 성능평가 Efficient Programming 연습 및 수행된 프로그램의 알고리즘 분석  예를 들어 주어진 과제에 대하여 다음과 같은 경쟁을 하는 것에 부담이 없어야 한다.  가장 빠른 프로그램( in term of execution time) 가장 짧은 프로그램( in terms of source code lines)  이 과목을 수강하는 학생은 반드시 국제대학생 프로그래밍 대회( ICPC 2013)의 지역예선 즉 부산대학교 예선에 참가해야 합니다. 이것은 수강의 기본조건 입니다. 단 참여할 팀에 다른 학과 또는 알고리즘 이 분반 수강생 이외의 학생과 같이 참여해도 됩니다.  특히 이 분반을 수강하는 학생은 반드시 3인 1조로 ICPC 대회에 참가해야만 한다. 이것은 requirement이고 그렇지 못한 경우에는 과제 하나를 Missing한 것으로 간주한다.  (작년 2021년에 사용한 알고리즘 프로그래밍 과제가 첨부화일에 있습니다.   참고해서 이 정도 프로그래밍을 할 수 있는지 감을 잡아 보시기 바랍니다. )  Preliminary for Algorithm Theory + Ethics for Engineering Measure for Algorithm Performance Time and Space complexity Analysis Divide and Conquer Method(1) Divide and Conquer Method(2) Greedy Method and Optimality(1) Real Application and Greedy Method Dynamic Programming Model + Mid Exam Application of Dynamic Programming Iterative Methodology: Backtracking(1) Iterative Methodology: Branch and Bound (1) Iterative Methodology: Branch and Bound (2) Graph Algorithm Basic Computational Geometry  and real application for real world problems Theoretical Computation Theory    NPcompleteness   Heuristics","강의식으로 진행합니다. 프로그래밍 과제물이 10개 이상 주어질 예정입니다.  만일 C++, Python, JAVA를 기반으로  프로그래밍이 힘들다면 수강을 권하지 않습니다. 학기말에 실습실에서 부분적인 실습이 같이 진행될 예정입니다.",,"기본 강의자료는 Hwp hand out으로 수업 전에 NESPA 사이트를 통해서 제공합니다. 참고로 사용하는 교재는 <알고리즘 기초 5판 (홍릉과학출판사)>, 도경구 번역  수업시 handout은 교수가 강의 사이트에 매주 올립니다. 아래 첨부화일은 작년에 사용한 프로그래밍 과제물 일부입니다. 만일 이 정도 프로그래밍을 할 수 없는 학생이라면 수강을 권하지 않습니다.",이산수학(discrete Mathematics) 자료구조(필수적으로 수강) C/C++ 프로그래밍 중급이상 Python으로 과제물 작성도 가능하지만 어떤 과제물은 반드시 C/C++로만 제출해야 합니다.
31345,2022,부산대학교,공과대학,정보컴퓨터공학부,컴퓨터알고리즘,3,1학기,3,3,0,전공필수,"To provide a solid foundation in algorithm design and analysis. Specifically, the student learning outcomes include: Ability to understand and design algorithms using greedy strategy, divide and conquer approach, dynamic programming, and max flow min cut theory. Ability to analyze asymptotic runtime complexity of algorithms including formulating recurrence relations. Basic knowledge of computational complexity","Richard Neapolitan and Kumarss Naimipour, Foundations of Algorithms, 4th Ed., Jones & Bartlett, 2011.",,"도경구 역, 알고리즘 기초, 홍릉출판사, 2014(번역서)",data structure and programming
31346,2022,부산대학교,공과대학,정보컴퓨터공학부,이산수학(II),2,2학기,3,3,0,전공필수,"이산 물체 및 데이터 관련 문제에 적용이 가능한 주요 모델링 기법, 그래프 이론, 정수론 및 대수학, 오토마타 이론 등을 컴퓨터공학 전공 문제와 연계시켜 다룬다. 특히 정의와 정리에 기반하여 논리적인 사고를 할 수 있는 능력을 키우는 것을 주요 목표로 한다.","Discrete and Combinatorial Mathematics (5th Ed.), R.P. Grimaldi, Pearson Education Limited, 2014",,Lecture Notes at the PLATO system,없음
31347,2022,부산대학교,공과대학,정보컴퓨터공학부,이산수학(II),2,2학기,3,3,0,전공필수,"1. Understanding the basics on number theory 2. Understanding the basics on Automata theory 3. Understanding the basics on graph theory  4. Understanding the number theory with applications(cryptography)  5. Understading the graph theory & automata with applications(computer arch. blockchain, etc.)","Discrete and combinatorial mathematics (5th Edition) by R.P.Grimaldi, 2004",,Handbout 자료 제공,없음
31348,2022,부산대학교,공과대학,정보컴퓨터공학부,이산수학(II),2,2학기,3,3,0,전공필수,"이산 물체 및 데이터 관련 문제에 적용이 가능한 주요 모델링 기법, 그래프 이론, 정수론 및 대수학, 오토마타 이론 등을 컴퓨터공학 전공 문제와 연계시켜 다룬다. 특히 정의와 정리에 기반하여 논리적인 사고를 할 수 있는 능력을 키우는 것을 주요 목표로 한다.","Discrete and Combinatorial Mathematics (5th Ed.), R.P. Grimaldi, Pearson Education Limited, 2014",,Lecture Notes at the PLATO system,없음
31349,2022,부산대학교,공과대학,정보컴퓨터공학부,인공지능,3,2학기,3,3,0,전공선택,탐색기반 문제해결 기본 개념을 이해하고 실제 문제에 적용 실생활 문제를 공식화하는 능력을 함양하고 이를 논리적 수학적 추론 방법으로 해결 다양한 학습 알고리즘을 공부하고 이를 실생활 문제에 적용,"Artificial Intelligence: A Modern Approach, 3rd ed. Stuart Russell and Peter Norvig Prentice Hall, 2009",,,
31350,2022,부산대학교,공과대학,정보컴퓨터공학부,인공지능,3,2학기,3,3,0,전공선택,1. 문제해결의 개념을 이해하고 실제로 응용할 수 있다 (Understand the concept of solving problems and apply for practical problems).   2. 실세계 문제들을 정형화하고 논리적 혹은 수학적 추론 기법을 적용하여 해결할 수 있다 (Formulize realworld problems and solve them using logical and mathematical reasoning).   3. 학습 알고리즘들을 이해하고 이를 실제 문제에 적용할 수 있다 (Understand learning algorithms and apply this for practical problems).,"Stuart Russell and Peter Norvig, Artificial Intelligence:  A Modern Approach, 3rd ed. Prentice Hall, 2010.",,,"자료구조 (Data structure), 확룔통계 (Probabilities and Statistics)"
31351,2022,부산대학교,공과대학,정보컴퓨터공학부,컴파일러,3,2학기,3,3,0,전공선택,전반적인 컴파일 과정에 대한 이해 컴파일 과정에서 사용되는 자료구조와 최적화 기법 학습 간단한 컴파일러 구현,"내공 있는 프로그래머로 길러주는 컴파일러의 이해 (증보판), 박두순 지음, 한빛 아카데미",,"만들면서 배우는 컴파일러 첫걸음, 나카다 이쿠오 지음, 윤인성 옮김, 인사이트 Alfred. V. Aho, Monica S. Lam, Ravi .Sethi, Jeffrey D. Ullman, Compilers: Principles, Tehniques, and Tools, 2nd Ed., AddisonWesley, 2007.","C 프로그래밍 스킬, 자료구조, 유닉스 개발환경에 대한 이해"
31352,2022,부산대학교,공과대학,정보컴퓨터공학부,시스템소프트웨어,2,1학기,3,3,0,전공선택,"어셈블리 프로그래밍의 기본 기술과 어셈블러, 로더, 링커와 같은 시스템 소프트웨어에 대한 지식을 제공","Computer SystemsA Programmer's Perspective 3rd, Randal E. Bryant, David R. O'Hallaron",,C programming language 2nd edition. Brian W. Kernighan and Dennis M. Ritchie,The C Programming Language Basic knowledge on Unix/Linux systems
31353,2022,부산대학교,공과대학,정보컴퓨터공학부,시스템소프트웨어,2,1학기,3,3,0,전공선택,"어셈블리 프로그래밍의 기본 기술과 어셈블러, 로더, 링커와 같은 시스템 소프트웨어에 대한 지식을 제공","Computer SystemsA Programmer's Perspective 3rd, Randal E. Bryant, David R. O'Hallaron",,C programming language 2nd edition. Brian W. Kernighan and Dennis M. Ritchie,The C Programming Language Introduction to Open Source Software Developments
31354,2022,부산대학교,공과대학,정보컴퓨터공학부,시스템소프트웨어,2,1학기,3,3,0,전공선택,"어셈블리프로그래밍의 기본기술과 어셈블러,로더,링커와 같은 시스템소프트웨어에 대한 지식을 제공","ComputerSystemsAProgrammer'sPerspective3rd,RandalE.Bryant,DavidR.O'Hallaron",,,The CProgramming Language Introduction to Open Source Software Developments
31355,2022,부산대학교,공과대학,정보컴퓨터공학부,데이터통신,3,1학기,3,3,0,전공선택,1) 데이터통신 기본 기술 요소의 목적과 원리를 이해한다 2) 데이터통신 기술 요소를 확률 등의 이론 도구를 이용하여 그 성능과 특성을 평가할 수 있는 능력을 갖춘다 3) 데이터통신 기술 요소를 Python 등의 실습 도구를 이용하여 그 성능과 특성을 분석할 수 있는 능력을 갖춘다 4) 기본적인 형식 및 내용 요건을 충족시키는 기술 보고서를 작성하는 능력을 갖춘다,"W. Stallings, Data and Computer Communications, PrenticeHall",,,해당 사항 없음
31356,2022,부산대학교,공과대학,정보컴퓨터공학부,데이터통신,3,1학기,3,3,0,전공선택,데이터 통신의 원리를 익히고 이것의 응용능력을 개발한다.,"Behrouz A. Forouzan, Data Communications and Networking with TCP/IP Protocol Suite(6E), McGraw Hill, 2022",,"W. Stallings, Data and Computer Communications(10E), Prentice Hall, 2014",해당사항 없음
31357,2022,부산대학교,공과대학,정보컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,본강의의목적은정보모델링방법과데이터베이스설계및관리개념과방법론을학습하는것이다.,"A First course in Database Systems,Jeffrey D.Ullman and Jennifer Widom,3rd ed. Pearson International Edition",,"데이터베이스시스템개론,JeffreyD.UllmanandJenniferWidom저,김명호,이윤준,유재수역,도서출판그린(2판)",
31358,2022,부산대학교,공과대학,정보컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,본강의의목적은정보모델링방법과데이터베이스설계및관리개념과방법론을학습하는것이다.,"A First course in Database Systems,Jeffrey D.Ullman and Jennifer Widom,3rd ed. Pearson International Edition",,"데이터베이스시스템개론,JeffreyD.UllmanandJenniferWidom저,김명호,이윤준,유재수역,도서출판그린(2판)",
31359,2022,부산대학교,공과대학,정보컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,"DB 모델링, DB 설계, SQL 프로그래밍, MySQL Workbench, DB연동 프로그래밍","데이터베이스 SQL 프로그래밍(MySQL 실습), 홍봉희편저, 부산대학교 출판문화원, 2022",,,"자료구조, 파일구조"
31360,2022,부산대학교,공과대학,정보컴퓨터공학부,임베디드시스템,3,2학기,3,3,0,전공선택,"Study general architectures of embedded systems, Study structure and instruction set of ARM architecture, Study ARM assembler language, Study ARM processor and CPU cores,  Study RTOS and programming","1. ARM System on chip Architecture (2nd Ed.), Steve Furber, Addison Wesley 2. μC/OSIII, The RealTime Kernel For the STM32 ARM CortexM3, Jean J. Labrosse,  https://micrium.atlassian.net/wiki/spaces/osiiidoc/overview (Free PDF)",,,
31361,2022,부산대학교,공과대학,정보컴퓨터공학부,확률통계,1,2학기,3,3,0,전공기초,"수학 및 기초공학에 대한 지식을 이해하고, 이를 공학적 문제에 응용할 수 있는 능력 개발 컴퓨터공학 핵심지식을 이해하고, 실세계 컴퓨터공학 문제들의 자료를 분석하여 평가할 수 있는 능력 배양 컴퓨터시스템을 설계할 수 있는 능력과, 도구 및 프로그래밍 언어를 활용하여 실세계에 존재하는 공학적 문제들을 해결할 수 있는 능력 배양 자신의 생각을 효율적으로 전달하고 동료들과 협업을 할 수 있으며, 경영마인드를 갖춘 국제적 리더쉽 배양","핵심 확률 및 통계학 (청문각, 로널드 월폴, 레이먼드 마이어스, 새런 마이어스, 키잉 예 지음; 김봉선, 유영관, 박종천, 이상호 옮김)",,,수학 (미적분 포함)
31362,2022,부산대학교,공과대학,정보컴퓨터공학부,확률통계,1,2학기,3,3,0,전공기초,확률 이론 기초에 대한 이해 공학 문제 분석을 위한 확률 모형 적용 능력 함양  Python/R과 같은 컴퓨터 S/W를 이용한 확률 문제 해결 능력 함양  요건을 만족하는 기술문서 작성 능력 함양,"다음 3가지 교재 중 하나로 분반 담당 교수가 지정 Probability and Random Processes with Application to Signal Processing and Communications, S. Miller, Elsevier Introduction to Probability Models, 11th edition, Sheldon Ross Introduction to Probability, 2nd Ed. Dimitri P. Bertsekas and John N. Tsitsiklis,",,,
31363,2022,부산대학교,공과대학,정보컴퓨터공학부,확률통계,1,2학기,3,3,0,전공기초,"다양한 형태의 데이터 분석에 필요한 확률, 통계적인 기초적인 지식을 이해하여 그 응용력을 키운다.","Introdcution to Probability Models, 11th edition written by Sheldon Ross",,,
31364,2022,부산대학교,공과대학,정보컴퓨터공학부,운영체제,3,1학기,3,3,0,전공필수,운영체제를 구성하는 기본 개념을 이해하고 이를 구현하기 위한 각 구성요소의 동작 원리를 이해한다. 운영체제 전반에 대한 이해를 바탕으로 시스템에 최적화된 소프트웨어를 개발할 수 있는 능력을 배양한다. 운영체제의 각 구성 요소를 구현하는 프로젝트를 통해 시스템프로그래밍 능력을 향상시킨다.,"Remzi H. ArpaciDusseau and Andrea C. ArpaciDusseau, ""Operating Systems: Three Easy Pieces"" https://pages.cs.wisc.edu/~remzi/OSTEP/",,"Operating System Concepts, 9th Edition, by Avi Silberschatz, Peter Baer Galvin and Greg Gagne, John Wiley & Sons, Inc., 2012 Operating Systems, Internals and Design Principles, 7th edition, William Stallings, Pearson International Edition, 2009",C Programing language Data structure Basic knowledge on Unix/Linux systems
31365,2022,부산대학교,공과대학,정보컴퓨터공학부,운영체제,3,1학기,3,3,0,전공필수,"운영체제의 개념과 발전과정, 구성요소 및 동작 원리 이해 프로세스 개념 및 관리, 스케줄링, 동기화 학습 병행 프로그래밍, 교착상태, 주기억장치/보조기억장치, 파일시스템 이해 시스템에 최적화된 소프트웨어 개발 능력 배양","Operating System Concepts 10th Edition / A. Silberschatz, P.B. Galvin, G. Gagne / John Wiley & Sons / 2018",,매주 PLATO에 강의자료 업로드,C Programing language Data structure Basic knowledge on Unix/Linux systems
31366,2022,부산대학교,공과대학,정보컴퓨터공학부,운영체제,3,1학기,3,3,0,전공필수,"With this course, students can understand the basics on OS and the structure of the OS. Also, student can learn the details of the OS through using and analyzing the Linux OS.","OS concepts, 9th edition by Avi silberschatz Operating System, three easy pieces by Remzi, et. al.",,"OS related materials, etc. Linux OS materials, etc.",C programming skill
31367,2022,부산대학교,공과대학,정보컴퓨터공학부,소프트웨어공학,3,2학기,3,3,0,전공필수,"본 과목은 대규모 고품질 소프트웨어를 개발하기 위한 다양한 기술을 익히는 것을 목표로 한다. 특히 메트릭, 정적 분석, 동적 테스팅 등의 주제에 대해서는 오픈소스 도구를 소개하며 오픈소스 도구를 활동한 과제를 수행한다.",,,,
31368,2022,부산대학교,공과대학,정보컴퓨터공학부,소프트웨어공학,3,2학기,3,3,0,전공필수,"본 과목은 대규모 고품질 소프트웨어를 개발하기 위한 다양한 기술을 익히는 것을 목표로 한다. 특히 메트릭, 정적 분석, 동적 테스팅 등의 주제에 대해서는 오픈소스 도구를 소개하며 오픈소스 도구를 활동한 과제를 수행한다.",,,,
31369,2022,부산대학교,공과대학,정보컴퓨터공학부,소프트웨어공학,3,2학기,3,3,0,전공필수,"본 과목은 대규모 고품질 소프트웨어를 개발하기 위한 다양한 기술을 익히는 것을 목표로 한다. 특히 메트릭, 정적 분석, 동적 테스팅 등의 주제에 대해서는 오픈소스 도구를 소개하며 오픈소스 도구를 활동한 과제를 수행한다.",,,,
