source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
17927,고체역학2,2,2학기,3.0,전공선택,"고체역학은 힘의 평형을 다루는 정역학 기초 지식을 바탕으로 하중을 받는 부재의 내부에 발생하는 응력 및 변형률에 대해 다루는 과목이다. 본 강의는 고체역학2 과목으로 보, 응력과 변형률의 해석, 평면응력, 처짐 및 좌굴에 대한 이론을 전달하여 학생들의 하중을 받는 구조의 해석 및 이의 역과정인 설계에 대한 능력을 배양하고자 한다. 본 과목은 신성장 산업의 맞춤형 인재 양성을 목표로 한국항공우주산업 등과 산학 연계하여 산업현장과 사회에서 요구하는 문제해결·협업·실무 능력 등을 갖추고 학생의 역량강화와 기업의 경쟁력 제고를 위한 고체역학2 내용을 강의한다.",James M. Gere 외/SI재료역학 8판/CENGAGE,,,
17928,수직이착륙기항공역학,4,1학기,3.0,전공선택,"수직이착륙기는 로터 시스템을 이용하여 수직으로 이착륙 비행을 할 수 있는 항공기를 의미한다. 본 강의에서는 공기역학의 기본적인 지식을 바탕으로 회전익 날개에서 발생하는 양력과 항력의 발생 원리에 대한 핵심적인 이론을 학습한다. 이를 기반으로 수직이착륙기 주위의 물리적 현상을 고찰하고 성능 예측, 후류, 비행 안정성 및 소음에 대해 학습함으로써 비행체 해석 및 설계에 필요한 기본적인 비행 원리를 습득한다. 또한 본 강의에서는 수직이착륙기에 적용된 최신의 핵심 기술들을 소개하고 틸트 로터(tilt rotor), 덕티드 팬(ducted fan), 드론(drone), 개인용 항공기(PAV), 도심 항공 모빌리티(UAM)를 등 다양한 수직이착륙기의 개발 동향을 학습한다.",/Lecture note/,,"J. G. Leishman/Principles of Helicopter Aerodynamics/Cambridge Aerospace,M. O. L. Hansen/Aerodynamics of Wind Turbines/Routledge,R. W. Prouty et al./Helicopter Performance, Stability, and Control/Krieger Pub Co.,W. Johnson/Rotorcraft Aeromechanics/Cambridge Aerospace",
17929,수직이착륙기항공역학,4,1학기,3.0,전공선택,"수직이착륙기는 로터 시스템을 이용하여 수직으로 이착륙 비행을 할 수 있는 항공기를 의미한다. 본 강의에서는 공기역학의 기본적인 지식을 바탕으로 회전익 날개에서 발생하는 양력과 항력의 발생 원리에 대한 핵심적인 이론을 학습한다. 이를 기반으로 수직이착륙기 주위의 물리적 현상을 고찰하고 성능 예측, 후류, 비행 안정성 및 소음에 대해 학습함으로써 비행체 해석 및 설계에 필요한 기본적인 비행 원리를 습득한다. 또한 본 강의에서는 수직이착륙기에 적용된 최신의 핵심 기술들을 소개하고 틸트 로터(tilt rotor), 덕티드 팬(ducted fan), 드론(drone), 개인용 항공기(PAV), 도심 항공 모빌리티(UAM)를 등 다양한 수직이착륙기의 개발 동향을 학습한다.",/Lecture note/,,"J. G. Leishman/Principles of Helicopter Aerodynamics/Cambridge Aerospace,M. O. L. Hansen/Aerodynamics of Wind Turbines/Routledge,R. W. Prouty et al./Helicopter Performance, Stability, and Control/Krieger Pub Co.,W. Johnson/Rotorcraft Aeromechanics/Cambridge Aerospace",
17930,수직이착륙기항공역학,4,1학기,3.0,전공선택,"수직이착륙기는 로터 시스템을 이용하여 수직으로 이착륙 비행을 할 수 있는 항공기를 의미한다. 본 강의에서는 공기역학의 기본적인 지식을 바탕으로 회전익 날개에서 발생하는 양력과 항력의 발생 원리에 대한 핵심적인 이론을 학습한다. 이를 기반으로 수직이착륙기 주위의 물리적 현상을 고찰하고 성능 예측, 후류, 비행 안정성 및 소음에 대해 학습함으로써 비행체 해석 및 설계에 필요한 기본적인 비행 원리를 습득한다. 또한 본 강의에서는 수직이착륙기에 적용된 최신의 핵심 기술들을 소개하고 틸트 로터(tilt rotor), 덕티드 팬(ducted fan), 드론(drone), 개인용 항공기(PAV), 도심 항공 모빌리티(UAM)를 등 다양한 수직이착륙기의 개발 동향을 학습한다.",/Lecture note/,,"J. G. Leishman/Principles of Helicopter Aerodynamics/Cambridge Aerospace,M. O. L. Hansen/Aerodynamics of Wind Turbines/Routledge,R. W. Prouty et al./Helicopter Performance, Stability, and Control/Krieger Pub Co.,W. Johnson/Rotorcraft Aeromechanics/Cambridge Aerospace",
17931,수직이착륙기항공역학,4,1학기,3.0,전공선택,"수직이착륙기는 로터 시스템을 이용하여 수직으로 이착륙 비행을 할 수 있는 항공기를 의미한다. 본 강의에서는 공기역학의 기본적인 지식을 바탕으로 회전익 날개에서 발생하는 양력과 항력의 발생 원리에 대한 핵심적인 이론을 학습한다. 이를 기반으로 수직이착륙기 주위의 물리적 현상을 고찰하고 성능 예측, 후류, 비행 안정성 및 소음에 대해 학습함으로써 비행체 해석 및 설계에 필요한 기본적인 비행 원리를 습득한다. 또한 본 강의에서는 수직이착륙기에 적용된 최신의 핵심 기술들을 소개하고 틸트 로터(tilt rotor), 덕티드 팬(ducted fan), 드론(drone), 개인용 항공기(PAV), 도심 항공 모빌리티(UAM)를 등 다양한 수직이착륙기의 개발 동향을 학습한다.",/Lecture note/,,"J. G. Leishman/Principles of Helicopter Aerodynamics/Cambridge Aerospace,M. O. L. Hansen/Aerodynamics of Wind Turbines/Routledge,R. W. Prouty et al./Helicopter Performance, Stability, and Control/Krieger Pub Co.,W. Johnson/Rotorcraft Aeromechanics/Cambridge Aerospace",
17932,수직이착륙기항공역학,4,1학기,3.0,전공선택,"수직이착륙기는 로터 시스템을 이용하여 수직으로 이착륙 비행을 할 수 있는 항공기를 의미한다. 본 강의에서는 공기역학의 기본적인 지식을 바탕으로 회전익 날개에서 발생하는 양력과 항력의 발생 원리에 대한 핵심적인 이론을 학습한다. 이를 기반으로 수직이착륙기 주위의 물리적 현상을 고찰하고 성능 예측, 후류, 비행 안정성 및 소음에 대해 학습함으로써 비행체 해석 및 설계에 필요한 기본적인 비행 원리를 습득한다. 또한 본 강의에서는 수직이착륙기에 적용된 최신의 핵심 기술들을 소개하고 틸트 로터(tilt rotor), 덕티드 팬(ducted fan), 드론(drone), 개인용 항공기(PAV), 도심 항공 모빌리티(UAM)를 등 다양한 수직이착륙기의 개발 동향을 학습한다.",/Lecture note/,,"J. G. Leishman/Principles of Helicopter Aerodynamics/Cambridge Aerospace,M. O. L. Hansen/Aerodynamics of Wind Turbines/Routledge,R. W. Prouty et al./Helicopter Performance, Stability, and Control/Krieger Pub Co.,W. Johnson/Rotorcraft Aeromechanics/Cambridge Aerospace",
17933,고체역학1,2,1학기,3.0,전공필수,"항공우주공학전공자가 반드시 갖추어야 하는 역학의 기본지식과 응용능력을 갖추도록 한다.이를 위하여 고체역학의 접근방법, 힘의 평형, 변형, 변형율, 응력, 평형방정식 등에 관련되는 이론을 공부하고 이를 응용할 수 있도록 한다.본과목은 기계항공분야의 전과목을 공부하는데 필요한 역학적 기초이론을 다루므로 타 전공 과목을 수강하기 위한 선수과목의 의미에서 필수적 과목이다.",JamesM.Gere/Mechanics of Materials 8판 재료역학/CENGAGElearning,,,"필수선수과목 : 물리학1,추천선수과목 : 정역학"
17934,고체역학1,2,1학기,3.0,전공필수,"항공우주공학전공자가 반드시 갖추어야 하는 역학의 기본지식과 응용능력을 갖추도록 한다.이를 위하여 고체역학의 접근방법, 힘의 평형, 변형, 변형율, 응력, 평형방정식 등에 관련되는 이론을 공부하고 이를 응용할 수 있도록 한다.본과목은 기계항공분야의 전과목을 공부하는데 필요한 역학적 기초이론을 다루므로 타 전공 과목을 수강하기 위한 선수과목의 의미에서 필수적 과목이다.",JamesM.Gere/Mechanics of Materials 8판 재료역학/CENGAGElearning,,,"필수선수과목 : 물리학1,추천선수과목 : 정역학"
17935,자동제어,3,1학기,3.0,전공선택,"본 교과목은 기계 항공 시스템의 동역학 모델에 대한 기본적인 제어기 설계 기법을 학습한다. 시간영역 및 주파수영역에서 표현된 동역학 모델에 대해 Bode, Nyquist 선도를 활용한 성능 및 안정성 해석 방법을 익히고, 아울러 주어진 모델에 대한 PID, Leadlag 제어기 설계 기법을 학습한다. 모든 모델링 및 제어기 설계는 MATLAB 소프트웨어를 사용해 수행한다.",이재원외 7인/동적시스템 자동제어(8판)/Pearson,,"김영탁외 3인/시스템 해석(4판)/Pearson,정길도외 5인/KUO의 자동제어(10판)/Mc Graw Hill",
17936,자동제어,3,1학기,3.0,전공선택,"본 교과목은 기계 항공 시스템의 동역학 모델에 대한 기본적인 제어기 설계 기법을 학습한다. 시간영역 및 주파수영역에서 표현된 동역학 모델에 대해 Bode, Nyquist 선도를 활용한 성능 및 안정성 해석 방법을 익히고, 아울러 주어진 모델에 대한 PID, Leadlag 제어기 설계 기법을 학습한다. 모든 모델링 및 제어기 설계는 MATLAB 소프트웨어를 사용해 수행한다.",이재원외 7인/동적시스템 자동제어(8판)/Pearson,,"김영탁외 3인/시스템 해석(4판)/Pearson,정길도외 5인/KUO의 자동제어(10판)/Mc Graw Hill",
17937,자동제어,3,2학기,3.0,전공선택,"This course's objective is control system design and analysis mainly for singleinputsingleoutput dynamical systems to improve their stability and performance. This course covers basic control engineering topics including mathematical modelling (using transfer function and state variables), principles of control system design, Laplace transform, system's transient and steady state responses, PID control, Rootlocus, Bode diagram, Polarplot (Nyquist) diagram, stability criteria, frequency response, and control design and analysis in frequency domain. Students are also expected to write technical English reports and work with MATLAB/SIMULINK. Here is a summary of course objectives: 1) Students are able to write equations (differential equation and transfer function) of motion for various dynamical systems; 2) Students are able to simulate the equations of motion using MATLAB/SIMULINK; 3) Students are able to do stability and performance analysis for a control system using Rootlocus, Bode plot and Nyquist plot; and 4) Students are able to do PID control design and analysis.본 과목은 신성장 산업의 맞춤형 인재 양성을 목표로 한국항공우주산업 등과 산학 연계하여 산업현장과 사회에서 요구하는 문제해결·협업·실무 능력 등을 갖추고 학생의 역량강화와 기업의 경쟁력 제고를 위한 자동제어 내용을 강의한다.",G.F. Franklin 외 2명/Feedback Control of Dynamic System (8th edition)/Prentice Hall,,,추천선수과목 : 공업수학; 동역학
17938,자동제어,3,1학기,3.0,전공선택,"본 교과목은 기계 항공 시스템의 동역학 모델에 대한 기본적인 제어기 설계 기법을 학습한다. 시간영역 및 주파수영역에서 표현된 동역학 모델에 대해 Bode, Nyquist 선도를 활용한 성능 및 안정성 해석 방법을 익히고, 아울러 주어진 모델에 대한 PID, Leadlag 제어기 설계 기법을 학습한다. 모든 모델링 및 제어기 설계는 MATLAB 소프트웨어를 사용해 수행한다.",이재원외 7인/동적시스템 자동제어(8판)/Pearson,,"김영탁외 3인/시스템 해석(4판)/Pearson,정길도외 5인/KUO의 자동제어(10판)/Mc Graw Hill",
17939,비행역학,3,2학기,3.0,전공필수,"본 과목은 항공기 개발시 비행역학 분야가 담당하는  역할과 비중을 이해하고 비행성능 해석과 정적 안정성 및 조종성 해석 및 설계에 필요한 기본 지식과 응용 능력을 함양하는데 목적이 있다. 본 과목에서는 항공기의 비행성능 및 해석을 위해 필수적인 공기역학 기본 이론과 항공기 날개이론을 복습하며, 설계된 항공기의 비행성능 해석 및 정적 안정성과 조종성 해석 능력을 배양하고 이를 바탕으로 비행성능과 조종/안정성 분야 설계 프로젝트를 수행한다. 이를 통하여 항공기 설계과정에서 비행성능 및 조종/안정성 해석이 어떻게 관련되는가를 이해함으로써 항공기 설계 능력을 배양한다.* 본 과목은 신성장 산업의 맞춤형 인재 양성을 목표로 한국항공우주산업 등과 산학 연계하여 산업현장과 사회에서 요구하는 문제해결·협업·실무 능력 등을 갖추고 학생의 역량강화와 기업의 경쟁력 제고를 위한 비행역학 내용을 강의한다.",윤용현/비행역학(개정판)/경문사,,"Bernard Etkin/Dynamics of Flight, 3rd Ed./JohnWley &amp; Sons,Jan Roskam/Airplane Flight Dynamics and Automatic Flight Control/DAR Corporation","필수선수과목 : 동역학, 공기역학,추천선수과목 : 항공우주공학개론, 정역학, 동역학, 공기역학"
