source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,is_target_department,is_target_course
17897,컴퓨터프로그래밍기초PBL,1,2학기,2.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17898,컴퓨터프로그래밍기초PBL,1,2학기,2.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17899,컴퓨터프로그래밍기초PBL,1,2학기,2.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17900,컴퓨터프로그래밍기초PBL,1,2학기,2.0,전공선택,c언어 프로그래밍 문법을 이해한다.c언어 프로그래밍으로 다양한 문제를 해결할 수 있다.,"K.N.KING/C Programming: A Modern Approach, 2nd Edition/,천인국/쉽게 풀어쓴 C언어 EXPRESS/생능출판사",,,,True,True
17901,컴퓨터프로그래밍기초PBL,1,2학기,2.0,전공선택,c언어 프로그래밍 문법을 이해한다.c언어 프로그래밍으로 다양한 문제를 해결할 수 있다.,"K.N.KING/C Programming: A Modern Approach, 2nd Edition/,천인국/쉽게 풀어쓴 C언어 EXPRESS/생능출판사",,,,True,True
17902,컴퓨터프로그래밍기초실습PBL,1,2학기,1.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17903,컴퓨터프로그래밍기초실습PBL,1,2학기,1.0,전공선택,c언어 프로그래밍 문법을 이해한다.c언어 프로그래밍으로 다양한 문제를 해결할 수 있다.,K. N. King/C Programming: A Modern Approach/W. W. Norton,,,,True,True
17904,컴퓨터프로그래밍기초실습PBL,1,2학기,1.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17905,컴퓨터프로그래밍기초실습PBL,1,2학기,1.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17906,컴퓨터프로그래밍기초실습PBL,1,2학기,1.0,전공선택,적극적 참여를 유도하고 학습한 내용을 적용하여 코딩을 활용하여 문제를 해결컴퓨터 기반의 논리적 사고체계를 적용하여 코딩으로 문제를 해결C언어의 기본 문법을 활용하여 주어진 문제를 코딩으로 해결코딩 중에 발생한 오류를 분석하고 해결동료가 작성한 코드를 읽고 발생가능한 문제점을 지적하고 더 좋은 코드로 변경더 좋은 코드를 작성하기 위해 동료와 소통하고 장단점 파악,"K.N. King/C Programming: A Modern Approach/Norton,그레그 페리 , 딘 밀러 지음 | 천인국 옮김/어서와 C언어는 처음이지! 초보자를 위한 C 프로그래밍 완벽가이드/인피니티북스",,"Brian W. Kernighan, Dennis M. Ritchie/C Programming Language/Prentice Hall,Stephen G. Kochan/Programming in C/Pearson Education","필수선수과목 : None,추천선수과목 : None",True,True
17907,자료구조및알고리즘PBL,2,1학기,3.0,전공필수,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this course, we consider the common data structures that are used in various computational problems.We are going to cover basic data structures such as arrays, singlylinked lists, doublylinked lists, stack, queues, and trees. We also cover algorithm topics such as binary trees priority queues, heap, disjoint sets, hash tables, and various search algorithms.",,,"Ellis Horowitz, Sartaj Sahni, and Susan AndersonFreed/Fundamentals of Data Structures in C,/Silicon Press,Udi Manber/Introduction to Algorithms: A Creative Approach/AddisonWesley","필수선수과목 : 컴퓨터프로그래밍기초, 컴퓨터프로그래밍기초실습",True,True
17908,자료구조및알고리즘PBL,2,1학기,3.0,전공필수,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this course, we consider the common data structures that are used in various computational problems.We are going to cover basic data structures such as arrays, singlylinked lists, doublylinked lists, stack, queues, and trees. We also cover algorithm topics such as binary trees priority queues, heap, disjoint sets, hash tables, and various search algorithms.",,,"Ellis Horowitz, Sartaj Sahni, and Susan AndersonFreed/Fundamentals of Data Structures in C,/Silicon Press,Udi Manber/Introduction to Algorithms: A Creative Approach/AddisonWesley","필수선수과목 : 컴퓨터프로그래밍기초, 컴퓨터프로그래밍기초실습",True,True
17909,자료구조및알고리즘PBL,2,1학기,3.0,전공필수,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this course, we consider the common data structures that are used in various computational problems.We are going to cover basic data structures such as arrays, singlylinked lists, doublylinked lists, stacks, queues, and trees. We also cover algorithm topics such as binary trees priority queues, heap, hash tables, and various search algorithms.","Ellis Horowitz/Fundamentals of Data Structures in C, 2/E/Silicon Valley Publishers Group,천인국/C언어로 쉽게 풀어쓴 자료구조/생능출판사",,Udi Manber/Introduction to Algorithms: A Creative Approach/AddisonWesley,"필수선수과목 : 컴퓨터프로그래밍기초, 컴퓨터프로그래밍기초실습",True,True
17910,자료구조및알고리즘PBL,2,1학기,3.0,전공필수,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this course, we consider the common data structures that are used in various computational problems.We are going to cover basic data structures such as arrays, singlylinked lists, doublylinked lists, stacks, queues, and trees. We also cover algorithm topics such as binary trees priority queues, heap, hash tables, and various search algorithms.","Ellis Horowitz/Fundamentals of Data Structures in C, 2/E/Silicon Valley Publishers Group,천인국/C언어로 쉽게 풀어쓴 자료구조/생능출판사",,Udi Manber/Introduction to Algorithms: A Creative Approach/AddisonWesley,"필수선수과목 : 컴퓨터프로그래밍기초, 컴퓨터프로그래밍기초실습",True,True
17911,자료구조및알고리즘PBL,2,1학기,3.0,전공필수,"A good algorithm usually comes together with a set of good data structures that allow the algorithm to manipulate the data efficiently. In this course, we consider the common data structures that are used in various computational problems.We are going to cover basic data structures such as arrays, singlylinked lists, doublylinked lists, stacks, queues, and trees. We also cover algorithm topics such as binary trees priority queues, heap, hash tables, and various search algorithms.","Ellis Horowitz/Fundamentals of Data Structures in C, 2/E/Silicon Valley Publishers Group,천인국/C언어로 쉽게 풀어쓴 자료구조/생능출판사",,Udi Manber/Introduction to Algorithms: A Creative Approach/AddisonWesley,"필수선수과목 : 컴퓨터프로그래밍기초, 컴퓨터프로그래밍기초실습",True,True
17912,소프트웨어개발론PBL,3,2학기,3.0,전공필수,소프트웨어 개발을 위한 공학적 접근 방법에 대하여 다음 주제를 이해하고 개발 프로젝트에 적용한다.,홍장의/소프트웨어공학이론과실제/한빛아카데미,최은만/소프트웨어공학의모든것/생능출판,,"필수선수과목 : 객체지향프로그래밍,추천선수과목 : 프로그래밍기초",True,False
17913,소프트웨어개발론PBL,3,2학기,3.0,전공필수,소프트웨어 개발을 위한 공학적 접근 방법에 대하여 다음 주제를 이해하고 개발 프로젝트에 적용한다.,홍장의/소프트웨어공학이론과실제/한빛아카데미,최은만/소프트웨어공학의모든것/생능출판,,"필수선수과목 : 객체지향프로그래밍,추천선수과목 : 프로그래밍기초",True,False
17914,소프트웨어개발론PBL,3,2학기,3.0,전공필수,소프트웨어 개발을 위한 공학적 접근 방법에 대하여 다음 주제를 이해하고 개발 프로젝트에 적용한다.,홍장의/소프트웨어공학이론과실제/한빛아카데미,최은만/소프트웨어공학의모든것/생능출판,,"필수선수과목 : 객체지향프로그래밍,추천선수과목 : 프로그래밍기초",True,False
17915,소프트웨어개발론PBL,3,2학기,3.0,전공필수,소프트웨어 개발을 위한 공학적 접근 방법에 대하여 다음 주제를 이해하고 개발 프로젝트에 적용한다.,홍장의/소프트웨어공학이론과실제/한빛아카데미,최은만/소프트웨어공학의모든것/생능출판,,"필수선수과목 : 객체지향프로그래밍,추천선수과목 : 프로그래밍기초",True,False
